Temp (Ohm) (X58257),Temp (Ohm) (X53853),Temp (Ohm) (X53851),Temp (Ohm) (X53871)
3201.63,415.49,445.119,474.615
3201.63,415.484,445.278,474.664
3200.79,415.484,445.277,474.28
3200.4,415.477,445.277,474.719
3200.4,415.477,445.292,474.759
3200.07,415.545,445.288,474.759
3200.07,415.566,445.288,474.786
3201.17,415.566,445.271,474.829
3201.51,415.626,445.271,474.829
3201.51,415.406,445.255,474.776
3203.03,415.635,445.259,474.776
3197.66,415.644,445.259,474.721
3203.41,415.644,445.325,474.723
3203.32,415.606,445.325,474.723
3203.32,415.593,445.329,474.727
3203.19,415.593,445.359,474.727
3203.84,415.609,445.359,474.779
3202.88,415.609,445.406,474.822
3202.43,415.593,445.18,474.822
3202.43,415.647,445.409,474.924
3202.12,415.647,445.375,474.193
3202.91,415.706,445.375,474.942
3202.91,415.706,445.359,474.906
3204.27,415.754,445.361,474.906
3204.27,415.742,445.361,474.874
3204.69,415.742,445.381,474.85
3205.06,415.713,445.381,474.85
3205.06,415.377,445.424,474.845
3204.02,415.672,445.489,474.845
3204.02,415.663,445.489,474.942
3203.81,415.663,445.488,474.96
3203.5,415.69,445.488,474.96
3203.5,415.699,445.501,475.004
3203.64,415.699,445.504,475.004
3205.08,415.758,445.504,475.047
3205.02,415.758,445.442,475.02
3205.61,415.827,445.246,475.02
3205.61,415.824,445.48,474.961
3206.6,415.824,445.493,474.961
3206.75,415.787,445.493,474.961
3206.75,415.787,445.568,474.988
3206.14,415.759,445.586,474.988
3206.14,415.787,445.586,475.007
3205.82,415.787,445.632,474.993
3205.6,415.799,445.632,475.138
3205.6,415.102,445.587,475.124
3205.39,415.843,445.545,475.124
3205.39,415.861,445.545,475.11
3206.16,415.861,445.53,475.107
3207.32,415.885,445.53,475.107
3207.32,415.865,445.538,475.066
3208.01,415.891,445.585,475.066
3205.42,415.876,445.585,475.055
3207.36,415.876,445.65,475.07
3207.83,415.853,445.165,475.07
3207.83,415.851,445.703,475.111
3207.37,415.851,445.733,475.111
3207.51,415.895,445.733,475.196
3207.51,415.895,445.738,475.177
3207.29,415.899,445.74,475.177
3207.29,415.945,445.74,475.257
3207.31,415.945,445.689,475.061
3208.35,415.989,445.689,475.253
3208.35,415.989,445.665,475.234
3209.68,416.024,445.686,475.234
3209.68,415.992,445.686,475.178
3210.13,415.992,445.752,475.191
3210.16,415.98,445.752,475.191
3210.16,416.033,445.764,475.209
3210.0,416.004,445.797,475.209
3209.26,415.989,445.797,475.248
3209.06,415.989,445.818,475.278
3209.42,415.959,445.367,475.278
3209.42,415.971,445.85,475.316
3208.61,415.971,445.843,475.316
3209.06,416.026,445.843,475.37
3209.06,416.026,445.851,475.411
3209.57,416.101,445.838,475.411
3209.57,416.149,445.838,475.376
3210.65,416.149,445.794,475.225
3211.96,416.127,445.794,475.319
3211.96,416.127,445.841,475.331
3212.13,416.083,445.848,475.331
3212.13,416.08,445.848,475.326
3211.99,416.08,445.9,475.346
3211.41,416.063,445.9,475.346
3211.41,416.12,445.933,475.39
3210.52,416.082,445.964,475.39
3208.71,416.107,445.964,475.441
3210.55,416.107,445.922,475.502
3210.83,416.151,445.526,475.502
3210.83,416.207,445.929,475.52
3211.54,416.207,445.908,475.52
3212.12,416.215,445.908,475.508
3212.12,416.215,445.897,475.469
3213.04,416.254,445.916,475.469
3213.04,416.225,445.916,475.462
3213.6,416.225,445.929,475.45
3213.92,416.203,445.929,475.444
3213.92,416.203,446.058,475.501
3213.59,416.191,446.026,475.501
3213.59,416.161,446.026,475.517
3212.38,416.161,446.045,475.559
3212.9,416.19,446.045,475.559
3212.9,416.176,446.075,475.617
3212.62,416.236,446.062,475.617
3212.92,416.307,446.062,475.65
3214.59,416.307,446.01,475.607
3215.1,416.354,446.01,475.607
3215.1,416.326,446.027,475.588
3215.3,416.326,446.043,475.588
3215.83,416.324,446.043,475.575
3215.83,416.324,446.105,475.607
3216.16,416.319,446.032,475.607
3216.16,416.272,446.171,475.609
3214.84,416.272,446.172,475.513
3213.92,416.306,446.172,475.743
3213.92,416.306,446.161,475.708
3214.02,416.328,446.139,475.708
3214.02,416.329,446.139,475.732
3214.86,416.329,446.111,475.736
3215.48,416.38,446.111,475.736
3215.48,416.202,446.112,475.696
3216.27,416.401,446.101,475.696
3210.19,416.422,446.101,475.661
3217.0,416.422,446.197,475.659
3216.81,416.344,446.197,475.659
3216.81,416.349,446.226,475.693
3216.38,416.349,446.238,475.693
3215.99,416.356,446.238,475.761
3215.99,416.356,446.247,475.801
3215.78,416.398,446.2,475.801
3215.78,416.436,446.26,475.851
3216.41,416.436,446.22,475.375
3217.0,416.492,446.22,475.813
3217.0,416.492,446.207,475.799
3218.19,416.504,446.198,475.799
3218.19,416.491,446.198,475.765
3218.88,416.491,446.222,475.772
3218.79,416.464,446.222,475.772
3218.79,416.288,446.301,475.784
3217.79,416.452,446.354,475.784
3213.86,416.427,446.354,475.861
3217.05,416.427,446.344,475.917
3217.45,416.486,446.344,475.917
3217.45,416.55,446.354,475.983
3218.54,416.55,446.411,475.983
3219.14,416.578,446.411,476.006
3219.14,416.578,446.33,476.029
3219.87,416.623,446.323,476.029
3219.87,416.623,446.322,475.913
3220.42,416.623,446.37,475.538
3220.56,416.562,446.37,475.93
3220.56,416.562,446.422,475.899
3220.51,416.566,446.438,475.899
3220.51,416.568,446.438,475.947
3220.37,416.568,446.461,476.009
3220.35,416.576,446.461,476.009
3220.35,416.344,446.486,475.984
3219.46,416.585,446.507,475.984
3215.47,416.631,446.507,476.094
3219.56,416.631,446.457,476.083
3219.84,416.654,446.457,476.083
3219.84,416.721,446.438,476.058
3221.06,416.721,446.448,476.058
3219.72,416.727,446.448,476.064
3222.41,416.727,446.459,476.027
3222.34,416.682,446.304,476.027
3222.34,416.636,446.564,476.056
3220.95,416.636,446.558,476.056
3220.31,416.653,446.558,476.138
3220.31,416.653,446.587,476.215
3221.11,416.742,446.558,476.215
3221.11,416.783,446.558,476.203
3222.47,416.783,446.53,476.179
3222.95,416.779,446.53,476.166
3222.95,416.085,446.552,476.129
3223.84,416.764,446.581,476.129
3223.84,416.755,446.581,476.135
3223.57,416.755,446.637,476.142
3223.52,416.732,446.637,476.142
3223.52,416.727,446.669,476.16
3222.67,416.727,446.653,476.16
3222.31,416.717,446.653,476.215
3222.07,416.717,446.667,476.257
3222.47,416.762,446.422,476.257
3222.47,416.818,446.658,476.314
3223.02,416.818,446.636,476.314
3223.1,416.857,446.636,476.271
3223.1,416.857,446.618,476.275
3224.13,416.887,446.643,476.275
3224.13,416.876,446.643,476.241
3225.39,416.876,446.646,476.283
3225.44,416.847,446.646,476.238
3225.44,416.847,446.727,476.246
3224.99,416.821,446.754,476.246
3224.99,416.839,446.754,476.336
3224.33,416.839,446.814,476.377
3224.52,416.881,446.814,476.377
3224.52,416.863,446.814,476.43
3224.74,416.922,446.784,476.43
3225.35,416.93,446.784,476.443
3226.23,416.93,446.762,476.383
3226.1,416.988,446.762,476.383
3226.1,416.975,446.781,476.323
3227.23,416.975,446.792,476.323
3227.36,416.943,446.792,476.38
3227.36,416.943,446.838,476.381
3226.64,416.932,446.815,476.381
3226.64,416.928,446.889,476.467
3225.84,416.928,446.91,476.236
3225.54,416.996,446.91,476.534
3225.54,416.996,446.844,476.509
3226.48,417.035,446.813,476.509
3226.48,417.038,446.813,476.504
3227.94,417.038,446.836,476.494
3228.14,417.084,446.836,476.494
3228.14,416.923,446.886,476.48
3229.24,417.075,446.91,476.48
3225.66,417.059,446.91,476.468
3228.57,417.059,446.967,476.481
3227.94,417.012,446.967,476.481
3227.94,417.011,447.004,476.532
3227.37,417.011,446.996,476.532
3227.47,417.061,446.996,476.628
3227.47,417.061,446.995,476.623
3227.59,417.089,446.988,476.623
3227.59,417.113,446.993,476.65
3228.71,417.113,446.972,476.316
3229.71,417.168,446.972,476.624
3229.71,417.168,446.95,476.592
3230.5,417.16,447.0,476.592
3230.5,417.143,447.0,476.57
3230.6,417.143,447.004,476.562
3230.43,417.112,447.004,476.562
3230.43,416.965,447.061,476.6
3229.49,417.115,447.099,476.6
3225.75,417.113,447.099,476.691
3229.04,417.113,447.113,476.726
3228.85,417.181,447.113,476.726
3228.85,417.153,447.08,476.731
3229.56,417.153,447.061,476.731
3229.79,417.223,447.061,476.761
3229.79,417.223,447.068,476.727
3231.03,417.254,447.077,476.727
3231.03,417.251,447.062,476.688
3232.14,417.251,447.109,476.309
3232.85,417.278,447.109,476.725
3232.85,417.278,447.163,476.74
3232.76,417.263,447.159,476.74
3232.76,417.232,447.159,476.768
3232.7,417.232,447.192,476.757
3231.4,417.208,447.192,476.757
3231.4,417.123,447.237,476.844
3231.02,417.249,447.222,476.844
3227.42,417.285,447.222,476.902
3231.58,417.285,447.193,476.873
3231.45,417.319,447.193,476.873
3231.45,417.32,447.17,476.856
3232.26,417.32,447.159,476.856
3232.43,417.369,447.159,476.854
3232.43,417.369,447.165,476.838
3234.48,417.395,447.203,476.838
3234.48,417.337,447.237,476.804
3233.66,417.337,447.26,476.377
3233.04,417.308,447.26,476.895
3233.04,417.308,447.328,476.898
3232.78,417.308,447.322,476.898
3232.78,417.331,447.322,476.902
3232.5,417.331,447.325,476.987
3232.88,417.362,447.325,476.987
3232.88,417.293,447.321,476.999
3233.55,417.42,447.298,476.999
3233.55,417.498,447.298,477.019
3235.63,417.498,447.294,476.953
3235.78,417.465,447.294,476.953
3235.78,417.438,447.345,476.957
3236.12,417.438,447.353,476.957
3236.09,417.439,447.353,477.002
3235.77,417.439,447.413,476.97
3235.37,417.409,447.238,476.97
3235.37,417.396,447.446,477.034
3234.45,417.396,447.429,476.453
3234.38,417.44,447.429,477.092
3234.38,417.44,447.44,477.102
3234.67,417.483,447.435,477.102
3234.67,417.527,447.435,477.119
3235.64,417.527,447.409,477.145
3237.66,417.577,447.409,477.095
3237.66,417.221,447.405,477.059
3237.2,417.513,447.444,477.059
3237.2,417.491,447.444,477.055
3236.47,417.491,447.493,477.079
3236.0,417.473,447.493,477.079
3236.0,417.512,447.525,477.171
3235.75,417.512,447.529,477.171
3237.45,417.56,447.529,477.209
3236.04,417.56,447.483,477.189
3236.79,417.597,447.039,477.189
3236.79,417.637,447.501,477.153
3237.75,417.637,447.474,477.153
3238.62,417.632,447.474,477.145
3238.62,417.632,447.469,477.149
3238.98,417.643,447.531,477.149
3238.98,417.638,447.531,477.153
3239.61,417.638,447.619,477.191
3239.03,417.635,447.619,477.222
3239.03,417.178,447.634,477.226
3237.98,417.605,447.644,477.226
3237.98,417.61,447.644,477.296
3237.89,417.61,447.663,477.351
3238.24,417.676,447.663,477.351
3238.24,417.706,447.637,477.35
3238.52,417.706,447.593,477.35
3239.14,417.738,447.593,477.324
3240.4,417.738,447.607,477.293
3240.88,417.755,447.328,477.293
3240.88,417.712,447.65,477.269
3241.08,417.712,447.662,477.269
3241.21,417.717,447.662,477.28
3241.21,417.717,447.699,477.328
3240.48,417.714,447.748,477.328
3240.48,417.699,447.748,477.339
3239.95,417.699,447.753,477.281
3239.97,417.743,447.753,477.418
3239.97,417.074,447.784,477.442
3239.61,417.781,447.718,477.442
3239.61,417.81,447.718,477.461
3240.21,417.81,447.739,477.543
3242.51,417.898,447.739,477.543
3242.51,417.807,447.783,477.486
3242.38,417.861,447.739,477.486
3241.17,417.889,447.739,477.433
3243.83,417.889,447.858,477.463
3242.64,417.837,447.126,477.463
3242.64,417.794,447.859,477.473
3241.29,417.794,447.876,477.473
3241.72,417.827,447.876,477.561
3241.72,417.827,447.896,477.595
3241.46,417.86,447.848,477.595
3241.46,417.909,447.848,477.599
3242.34,417.909,447.845,477.299
3243.23,417.952,447.845,477.547
3243.23,417.952,447.82,477.53
3244.43,417.929,447.848,477.53
3244.43,417.958,447.848,477.511
3245.13,417.958,447.897,477.51
3245.0,417.942,447.897,477.51
3245.0,417.965,447.961,477.549
3243.7,417.908,447.965,477.549
3241.51,417.896,447.965,477.629
3243.34,417.896,447.995,477.684
3242.98,417.94,447.27,477.684
3242.98,417.974,447.973,477.698
3243.8,417.974,447.986,477.698
3244.71,418.049,447.986,477.754
3244.71,418.049,447.959,477.729
3245.79,418.074,447.944,477.729
3245.79,418.058,447.953,477.653
3246.2,418.058,448.004,477.712
3245.67,417.986,448.004,477.727
3245.67,417.986,448.05,477.678
3245.05,418.008,448.052,477.678
3245.05,417.981,448.052,477.717
3244.64,417.981,448.065,477.778
3244.32,418.015,448.065,477.778
3244.32,417.989,448.046,477.832
3245.55,418.116,448.028,477.832
3240.32,418.141,448.028,477.783
3247.91,418.141,448.021,477.732
3247.87,418.115,448.021,477.732
3247.87,418.133,448.073,477.74
3247.73,418.133,448.091,477.74
3247.98,418.109,448.091,477.78
3247.98,418.109,448.144,477.775
3247.28,418.081,447.985,477.775
3247.28,418.073,448.194,477.853
3246.33,418.073,448.18,477.522
3246.87,418.186,448.18,477.945
3246.87,418.186,448.193,478.024
3247.88,418.259,448.221,478.024
3247.88,418.236,448.221,478.0
3247.85,418.236,448.136,477.884
3249.29,418.225,448.136,477.884
3249.29,417.991,448.152,477.872
3249.89,418.203,448.176,477.872
3249.89,418.199,448.176,477.872
3248.93,418.199,448.261,477.916
3248.62,418.167,448.261,477.916
3248.62,418.168,448.306,477.984
3247.69,418.168,448.274,477.984
3249.61,418.201,448.274,478.011
3248.65,418.201,448.207,478.007
3249.8,418.314,447.832,478.007
3249.8,418.296,448.229,477.923
3250.57,418.296,448.238,477.923
3250.72,418.247,448.238,477.925
3250.72,418.247,448.315,477.971
3250.05,418.226,448.32,477.971
3250.05,418.241,448.32,478.032
3249.12,418.241,448.349,477.89
3249.07,418.27,448.349,478.101
3249.07,418.27,448.304,478.119
3250.7,418.384,448.309,478.119
3250.7,418.381,448.309,478.079
3251.13,418.381,448.298,478.077
3251.75,418.385,448.298,478.077
3251.75,418.365,448.304,478.044
3252.09,418.381,448.339,478.044
3249.94,418.369,448.339,478.027
3251.84,418.369,448.393,478.064
3252.34,418.343,447.832,478.064
3252.34,418.334,448.452,478.113
3250.79,418.334,448.444,478.113
3250.82,418.367,448.444,478.201
3250.82,418.367,448.452,478.235
3251.0,418.424,448.467,478.235
3251.0,418.394,448.467,478.212
3250.93,418.394,448.404,478.089
3252.05,418.456,448.404,478.203
3252.05,418.456,448.405,478.189
3253.4,418.482,448.392,478.189
3253.4,418.453,448.392,478.148
3253.93,418.453,448.444,478.147
3254.11,418.434,448.444,478.147
3254.11,418.493,448.501,478.166
3253.77,418.447,448.562,478.166
3250.97,418.427,448.562,478.257
3252.73,418.427,448.6,478.323
3252.64,418.473,447.941,478.323
3252.64,418.505,448.58,478.336
3253.08,418.505,448.535,478.336
3253.74,418.559,448.535,478.36
3253.74,418.559,448.528,478.348
3254.47,418.597,448.56,478.348
3254.47,418.598,448.542,478.32
3255.25,418.598,448.534,478.339
3256.11,418.596,448.534,478.307
3256.11,418.596,448.559,478.311
3256.04,418.57,448.63,478.311
3256.04,418.565,448.63,478.308
3255.72,418.565,448.673,478.331
3255.03,418.531,448.673,478.331
3255.03,418.595,448.695,478.395
3254.8,418.567,448.701,478.395
3253.89,418.575,448.701,478.446
3254.64,418.575,448.672,478.466
3254.93,418.636,448.672,478.466
3254.93,418.661,448.655,478.48
3255.74,418.661,448.657,478.48
3256.45,418.706,448.657,478.467
3256.45,418.706,448.661,478.441
3257.42,418.71,448.65,478.441
3257.42,418.661,448.678,478.421
3258.27,418.661,448.708,478.421
3256.95,418.629,448.708,478.434
3256.95,418.629,448.735,478.422
3256.4,418.619,448.758,478.422
3256.4,418.64,448.758,478.533
3256.16,418.64,448.8,478.575
3256.33,418.663,448.8,478.575
3256.33,418.62,448.786,478.585
3257.01,418.729,448.741,478.585
3252.98,418.782,448.741,478.555
3259.41,418.782,448.779,478.531
3258.6,418.775,448.779,478.531
3258.6,418.76,448.766,478.484
3258.92,418.76,448.824,478.484
3258.61,418.69,448.824,478.531
3258.61,418.69,448.851,478.573
3257.33,418.72,448.605,478.573
3257.33,418.741,448.845,478.636
3257.72,418.741,448.805,477.926
3258.47,418.814,448.805,478.631
3258.47,418.814,448.789,478.6
3259.92,418.815,448.81,478.6
3259.92,418.805,448.81,478.537
3259.88,418.805,448.846,478.55
3259.14,418.735,448.846,478.584
3259.14,418.329,448.942,478.69
3258.41,418.814,448.937,478.69
3258.41,418.835,448.937,478.741
3259.08,418.835,448.895,478.762
3259.79,418.903,448.895,478.762
3259.79,418.911,448.906,478.712
3261.07,418.911,448.899,478.712
3258.6,418.903,448.899,478.683
3261.47,418.903,448.92,478.655
3261.16,418.849,448.382,478.655
3261.16,418.824,448.986,478.692
3260.35,418.824,449.018,478.692
3260.19,418.833,449.018,478.755
3260.19,418.833,449.026,478.783
3260.0,418.852,449.017,478.783
3260.0,418.888,449.017,478.837
3260.07,418.888,449.02,478.639
3261.04,418.962,449.02,478.811
3261.04,418.962,448.961,478.805
3261.97,418.978,448.973,478.805
3261.97,418.977,448.973,478.748
3262.53,418.977,448.993,478.773
3262.81,418.973,448.993,478.773
3262.81,418.965,449.016,478.762
3262.99,418.965,449.023,478.762
3260.42,418.952,449.023,478.78
3262.82,418.952,449.09,478.818
3262.46,418.955,448.567,478.818
3262.46,418.951,449.131,478.912
3262.07,418.951,449.15,478.912
3261.87,418.963,449.15,478.952
3261.87,418.963,449.129,478.948
3261.81,418.999,449.125,478.948
3261.81,419.029,449.125,478.976
3262.35,419.029,449.111,478.894
3263.3,419.104,449.111,478.986
3263.3,419.104,449.097,478.937
3264.92,419.106,449.122,478.937
3264.92,419.117,449.122,478.923
3265.44,419.117,449.159,478.928
3265.72,419.116,449.159,478.928
3265.72,419.077,449.203,478.924
3265.12,419.077,449.22,478.924
3263.55,419.071,449.22,478.962
3264.9,419.071,449.282,479.011
3264.28,419.078,448.722,479.011
3264.28,419.111,449.285,479.084
3264.08,419.111,449.252,479.084
3264.66,419.158,449.252,479.109
3264.66,419.158,449.238,479.108
3265.91,419.204,449.254,479.108
3265.91,419.23,449.254,479.073
3266.2,419.23,449.242,479.007
3267.02,419.2,449.242,479.049
3267.02,419.2,449.289,479.034
3266.54,419.16,449.334,479.034
3266.54,419.144,449.334,479.101
3265.91,419.144,449.372,479.125
3265.85,419.133,449.372,479.125
3265.85,419.169,449.37,479.166
3265.41,419.183,449.356,479.166
3265.28,419.255,449.356,479.232
3267.76,419.255,449.342,479.195
3268.06,419.308,449.342,479.195
3268.06,419.306,449.343,479.14
3268.35,419.306,449.337,479.14
3269.3,419.273,449.337,479.138
3269.3,419.273,449.424,479.168
3268.75,419.259,449.336,479.168
3268.75,419.252,449.49,479.242
3268.05,419.252,449.494,479.048
3267.19,419.306,449.494,479.342
3267.19,419.306,449.47,479.291
3267.11,419.315,449.409,479.291
3267.11,419.322,449.409,479.289
3268.21,419.322,449.38,479.261
3269.12,419.383,449.38,479.261
3269.12,419.176,449.424,479.224
3269.86,419.34,449.42,479.224
3262.94,419.328,449.42,479.245
3269.25,419.328,449.504,479.247
3269.14,419.312,449.504,479.247
3269.14,419.308,449.535,479.335
3268.89,419.308,449.547,479.335
3268.52,419.331,449.547,479.374
3268.52,419.331,449.54,479.383
3268.3,419.375,449.465,479.383
3268.3,419.423,449.519,479.396
3269.43,419.423,449.488,478.959
3270.52,419.456,449.488,479.371
3270.52,419.456,449.513,479.327
3271.21,419.445,449.531,479.327
3271.21,419.442,449.531,479.339
3271.95,419.442,449.596,479.362
3271.25,419.403,449.596,479.362
3271.25,419.164,449.626,479.371
3270.05,419.389,449.616,479.371
3267.39,419.4,449.616,479.453
3269.92,419.4,449.642,479.487
3270.02,419.473,449.642,479.487
3270.02,419.545,449.606,479.525
3271.59,419.545,449.629,479.525
3271.89,419.555,449.629,479.529
3271.89,419.555,449.623,479.509
3272.55,419.577,449.671,479.509
3272.55,419.594,449.648,479.508
3273.83,419.594,449.676,478.914
3273.59,419.533,449.676,479.498
3273.59,419.533,449.726,479.482
3272.88,419.5,449.74,479.482
3272.88,419.494,449.74,479.564
3272.21,419.494,449.775,479.605
3271.81,419.523,449.775,479.605
3271.81,419.257,449.743,479.638
3273.01,419.644,449.707,479.638
3273.01,419.64,449.707,479.616
3273.95,419.64,449.68,479.589
3274.37,419.646,449.68,479.589
3274.37,419.642,449.715,479.554
3274.51,419.642,449.7,479.554
3272.99,419.638,449.7,479.543
3274.85,419.638,449.769,479.564
3274.95,419.595,449.442,479.564
3274.95,419.586,449.876,479.647
3273.43,419.586,449.828,479.647
3272.95,419.605,449.828,479.682
3272.95,419.605,449.813,479.686
