Time (s),Temp1 (Ohm),Temp2 (Ohm),Maybe Temp 3 (Ohm),Pressure (Torr),Temp (Ohm) (X58257)
3289.8394,15.6818,16.3631,5.83786,0.000103924,1690.21
3299.8394,15.6909,16.3631,5.83786,0.00010414,1697.9
3309.8394,15.6909,16.4061,5.84651,0.000103877,1697.9
3319.8394,15.6989,16.4061,5.84651,0.000104148,1705.61
3329.8394,15.6989,16.4441,5.85415,0.000103964,1705.61
3339.8394,15.7051,16.4441,5.85415,0.000103988,1709.74
3349.8394,15.7051,16.4763,5.86089,0.0001041,1709.74
3359.8394,15.7105,16.4763,5.86089,0.000104116,1715.38
3369.8394,15.7105,16.5038,5.867,0.000103741,1717.25
3379.8394,15.7146,16.5038,5.867,0.00010406,1718.7
3389.8394,15.7146,16.5292,5.87245,0.000104028,1721.98
3399.8394,15.7182,16.5292,5.87245,0.000103948,1721.36
3409.8394,15.7182,16.551,5.8777,0.000103845,1724.76
3419.8394,15.721,16.551,5.8777,0.0001039,1724.76
3429.8394,15.721,16.5711,5.88184,0.000103908,1725.93
3439.8394,15.7233,16.5693,5.88184,0.000103988,1725.93
3449.8394,15.7233,16.5894,5.88582,0.000103932,1728.89
3459.8394,15.7255,16.6017,5.88582,0.000104196,1728.89
3469.8394,15.7255,16.606,5.88989,0.000103733,1729.7
3479.8394,15.7272,16.621,5.88989,0.000103948,1729.7
3489.8394,15.7272,16.621,5.89331,0.00010394,1731.74
3499.8494,15.7292,16.6368,5.89331,0.000103988,1731.74
3509.8494,15.7292,16.6368,5.89597,0.000104036,1733.12
3519.8494,15.7311,16.6501,5.89597,0.000103972,1733.12
3529.8494,15.7311,16.6501,5.89949,0.000103924,1735.22
3539.8494,15.7334,16.6631,5.89949,0.000103821,1735.22
3549.8494,15.7093,16.6631,5.90243,0.000103829,1737.44
3559.8494,15.7356,16.6761,5.90243,0.000103805,1737.44
3569.8494,15.7182,16.6761,5.90533,0.00010394,1738.55
3579.8494,15.7378,16.688,5.90533,0.000103805,1738.55
3589.8494,15.7264,16.688,5.90783,0.000104084,1741.44
3599.8494,15.7402,16.7008,5.90783,0.000104124,1741.44
3609.8494,15.7333,16.7008,5.91046,0.000103964,1743.67
3619.8494,15.7431,16.7116,5.90772,0.000103908,1743.67
3629.8494,15.7379,16.7116,5.91309,0.000103972,1745.58
3639.8494,15.7455,16.7226,5.91355,0.000103797,1745.58
3649.8494,15.7416,16.7226,5.91556,0.000103988,1748.81
3659.8494,15.7479,16.735,5.91782,0.000103916,1748.81
3669.8494,15.745,16.735,5.91782,0.000103805,1750.6
3679.8494,15.7502,16.7452,5.91977,0.000103916,1750.6
3689.8494,15.7477,16.7452,5.91977,0.000104108,1752.37
3699.8494,15.7523,16.7547,5.92191,0.000104028,1752.37
3709.8494,15.7531,16.7547,5.92191,0.000104124,1755.06
3719.8494,15.7546,16.7637,5.92431,0.000103797,1755.06
3729.8494,15.7562,16.7637,5.92431,0.000103717,1756.13
3739.8494,15.7562,16.7724,5.92653,0.00010402,1756.13
3749.8494,15.7581,16.7724,5.92653,0.00010394,1758.32
3759.8494,15.7581,16.7807,5.92829,0.000103845,1758.32
3769.8494,15.7594,16.7807,5.92829,0.000103996,1759.85
3779.8494,15.7594,16.7881,5.92992,0.000103805,1759.85
3789.8594000000003,15.761,16.7881,5.92992,0.00010406,1761.34
3799.8594000000003,15.761,16.7955,5.93172,0.000103813,1762.22
3809.8594000000003,15.7623,16.7955,5.93172,0.000103861,1762.65
3819.8594000000003,15.7623,16.8031,5.93368,0.000104044,1763.93
3829.8594000000003,15.7638,16.8031,5.93368,0.0001041,1763.93
3839.8594000000003,15.7638,16.8107,5.9353,0.00010402,1765.59
3849.8594000000003,15.7651,16.8107,5.9353,0.000103924,1765.59
3859.8594000000003,15.7651,16.8166,5.93672,0.0001041,1766.08
3869.8594000000003,15.7663,16.8026,5.93672,0.000103598,1766.08
3879.8594000000003,15.7663,16.8232,5.9383,0.000103916,1767.89
3889.8594000000003,15.7675,16.8232,5.9383,0.000103996,1767.89
3899.8594000000003,15.7675,16.8291,5.93998,0.000103733,1768.49
3909.8594000000003,15.7685,16.8341,5.93998,0.00010394,1768.49
3919.8594000000003,15.7685,16.8341,5.94126,0.000103805,1769.63
3929.8594000000003,15.7695,16.8403,5.94126,0.000104164,1769.63
3939.8594000000003,15.7695,16.8403,5.94279,0.000103821,1770.63
3949.8594000000003,15.7705,16.8455,5.94279,0.000103996,1770.63
3959.8594000000003,15.7705,16.8455,5.9446,0.000103964,1771.59
3969.8594000000003,15.7717,16.8515,5.9446,0.000104116,1771.59
3979.8594000000003,15.7492,16.8515,5.9459,0.000104148,1772.8
3989.8594000000003,15.7724,16.8568,5.9459,0.000103988,1772.8
3999.8594000000003,15.7578,16.8568,5.94722,0.000103908,1773.35
4009.8594000000003,15.7735,16.8626,5.94722,0.000103877,1773.35
4019.8594000000003,15.7635,16.8626,5.94895,0.000103908,1774.75
4029.8594000000003,15.7744,16.8674,5.93594,0.00010394,1774.75
4039.8594000000003,15.7657,16.8674,5.95016,0.000104068,1775.25
4049.8594000000003,15.7749,16.873,5.94708,0.000104156,1775.25
4059.8594000000003,15.7684,16.873,5.95162,0.000104004,1775.84
4069.8594000000003,15.7757,16.8778,5.95152,0.000103996,1775.84
4079.8594000000003,15.7706,16.8778,5.9531,0.000103932,1777.14
4089.8594000000003,15.7765,16.8825,5.9541,0.000103845,1777.14
4099.8594,15.7721,16.8825,5.9541,0.000104028,1777.38
4109.8594,15.7771,16.8867,5.95528,0.000104196,1777.38
4119.8694,15.7746,16.8867,5.95528,0.000103996,1778.24
4129.8694,15.7777,16.8919,5.95662,0.000103932,1778.24
4139.8694,15.7771,16.8919,5.95662,0.000103781,1779.12
4149.8694,15.7783,16.8962,5.95807,0.000104092,1779.12
4159.8694,15.7787,16.8962,5.95807,0.000104092,1779.25
4169.8694,15.7787,16.8997,5.95907,0.000104028,1779.25
4179.8694,15.7793,16.8997,5.95907,0.000103932,1780.39
4189.8694,15.7793,16.9045,5.96049,0.00010398,1780.39
4199.8694,15.7798,16.9045,5.96049,0.000103893,1780.27
4209.8694,15.7798,16.9088,5.96168,0.000103885,1779.11
4219.8694,15.7803,16.9088,5.96168,0.000103789,1781.35
4229.8694,15.7803,16.9131,5.96293,0.000103781,1780.84
4239.8694,15.7806,16.9131,5.96293,0.000103964,1781.51
4249.8694,15.7806,16.9167,5.96422,0.000104132,1781.76
4259.8694,15.7809,16.9167,5.96422,0.000104004,1781.76
4269.8694,15.7809,16.9213,5.96591,0.00010398,1782.52
4279.8694,15.7811,16.9213,5.96591,0.000103972,1782.52
4289.8694,15.7811,16.9249,5.9668,0.0001039,1782.46
4299.8694,15.7817,16.919,5.9668,0.000104076,1782.46
4309.8694,15.7817,16.9292,5.96821,0.000103948,1783.43
4319.8694,15.7824,16.9319,5.96821,0.000103924,1783.43
4329.8694,15.7824,16.9327,5.96931,0.00010394,1783.26
4339.8694,15.7827,16.936,5.96931,0.000103964,1783.26
4349.8694,15.7827,16.936,5.97055,0.000104028,1784.11
4359.8694,15.7829,16.94,5.97055,0.00010394,1784.11
4369.8694,15.7829,16.94,5.97193,0.000103972,1784.21
4379.8694,15.7832,16.9436,5.97193,0.000103893,1784.21
4389.8694,15.7832,16.9436,5.97305,0.000103908,1784.96
4399.8694,15.7839,16.9468,5.97305,0.000104124,1784.96
4409.8694,15.7635,16.9468,5.97419,0.00010398,1785.5
4419.8694,15.7843,16.9514,5.97419,0.000103845,1785.5
4429.8794,15.7711,16.9514,5.9754,0.000104228,1785.87
4439.8694,15.7849,16.9553,5.9754,0.000103821,1785.87
4449.8794,15.776,16.9553,5.9765,0.000104188,1786.9
4459.8794,15.7858,16.9593,5.96896,0.000104076,1786.9
4469.8794,15.7778,16.9593,5.9779,0.000103964,1786.91
4479.8794,15.786,16.9631,5.97554,0.000104036,1786.91
4489.8694,15.7798,16.9631,5.979,0.000103948,1787.41
4499.8794,15.7863,16.9664,5.97963,0.000103932,1787.41
4509.8694,15.7813,16.9664,5.97998,0.00010398,1788.15
4519.8694,15.7867,16.9701,5.98131,0.000103916,1788.15
4529.8694,15.7821,16.9701,5.98131,0.000103829,1788.02
4539.8694,15.7869,16.9731,5.98207,0.000103972,1788.02
4549.8794,15.7853,16.9731,5.98207,0.000103932,1788.87
4559.8794,15.7871,16.9773,5.98343,0.000103956,1788.87
4569.8794,15.7874,16.9773,5.98343,0.000103797,1788.97
4579.8794,15.7876,16.9804,5.98448,0.000103503,1788.97
4589.8794,15.7877,16.9804,5.98448,0.000104028,1789.33
4599.8794,15.7877,16.984,5.98567,0.000103853,1789.33
4609.8794,15.7881,16.984,5.98567,0.000103972,1789.85
4619.8794,15.7881,16.9874,5.98658,0.000103956,1789.85
4629.8794,15.7885,16.9874,5.98658,0.000104068,1789.91
4639.8794,15.7885,16.9903,5.98761,0.000104004,1788.07
4649.8794,15.7887,16.9903,5.98761,0.000103805,1790.73
4659.8794,15.7887,16.9938,5.98877,0.00010394,1790.54
4669.8794,15.7891,16.9938,5.98877,0.000103932,1790.77
4679.8794,15.7891,16.9972,5.99003,0.000103924,1791.21
4689.8794,15.7891,16.9972,5.99003,0.00010394,1791.21
4699.8794,15.7891,17.0009,5.99133,0.000104156,1791.54
4709.8794,15.7895,17.0009,5.99133,0.000104012,1791.54
4719.8794,15.7895,17.0043,5.99193,0.000103924,1791.44
4729.8794,15.7899,16.9934,5.99193,0.000103837,1791.44
4739.8794,15.7899,17.008,5.99347,0.000104252,1792.28
4749.8794,15.7903,17.0096,5.99347,0.000103821,1792.28
4759.8794,15.7903,17.0107,5.99456,0.0001039,1792.35
4769.8794,15.7904,17.0142,5.99456,0.000103797,1792.35
4779.8794,15.7904,17.0142,5.99584,0.000104004,1792.68
4789.8794,15.791,17.0169,5.99584,0.000103996,1792.68
4799.8794,15.791,17.0169,5.99685,0.000103869,1793.2
4809.8794,15.7912,17.0214,5.99685,0.000103996,1793.2
4819.8794,15.7912,17.0214,5.99797,0.000103972,1793.16
4829.8794,15.7915,17.0246,5.99797,0.000103964,1793.16
4839.8794,15.7692,17.0246,5.99894,0.000104012,1794.01
4849.8794,15.7917,17.0285,5.99894,0.000104028,1794.01
4859.8794,15.7769,17.0285,6.00027,0.000103988,1793.77
4869.8794,15.7922,17.0308,6.00027,0.000103789,1793.77
4879.8794,15.7817,17.0308,6.00112,0.000103964,1794.57
4889.8794,15.7924,17.0348,5.99089,0.000104068,1794.57
4899.8794,15.784,17.0348,6.00262,0.00010402,1794.95
4909.8794,15.7927,17.038,6.00086,0.000103845,1794.95
4919.8794,15.786,17.038,6.00326,0.000103869,1794.82
4929.8794,15.793,17.0415,6.0039,0.0001039,1794.82
4939.8794,15.7874,17.0415,6.00447,0.000104084,1795.51
4949.8794,15.7931,17.0452,6.00525,0.000104148,1795.51
4959.8794,15.7888,17.0452,6.00525,0.00010422,1795.78
4969.8894,15.7935,17.048,6.00612,0.000103725,1795.78
4979.8894,15.7906,17.048,6.00612,0.000103996,1795.88
4989.8794,15.7937,17.052,6.00725,0.000104148,1795.88
4999.8794,15.7932,17.052,6.00725,0.000104164,1796.63
5009.8894,15.794,17.0548,6.0082,0.000104028,1796.63
5019.8894,15.7944,17.0548,6.0082,0.000103893,1796.62
5029.8894,15.7944,17.0582,6.00923,0.000103932,1796.62
5039.8894,15.7946,17.0582,6.00923,0.000104116,1796.9
5049.8894,15.7946,17.0606,6.01013,0.000103956,1796.9
5059.8894,15.7947,17.0606,6.01013,0.000104228,1797.5
5069.8894,15.7947,17.0652,6.01143,0.000103908,1797.5
5079.8894,15.795,17.0652,6.01143,0.000103972,1797.3
5089.8894,15.795,17.0692,6.01252,0.000103924,1796.58
5099.8894,15.7953,17.0692,6.01252,0.000104036,1798.04
5109.8894,15.7953,17.0724,6.01336,0.000103948,1797.6
5119.8894,15.7954,17.0724,6.01336,0.000103877,1798.27
5129.8894,15.7954,17.0755,6.01451,0.000103853,1798.2
5139.8894,15.7957,17.0755,6.01451,0.000103948,1798.2
5149.8894,15.7957,17.0784,6.01518,0.000104188,1798.65
5159.8894,15.7958,17.042,6.01518,0.000104068,1798.65
5169.8894,15.7958,17.0809,6.01621,0.000104012,1798.44
5179.8894,15.7962,17.0785,6.01621,0.000104012,1798.44
5189.8894,15.7962,17.0844,6.01736,0.000103916,1799.38
5199.8894,15.7966,17.0896,6.01736,0.00010394,1799.38
5209.8894,15.7966,17.0896,6.01807,0.000104108,1799.14
5219.8894,15.7967,17.0923,6.01807,0.000103773,1799.14
5229.8894,15.7967,17.0923,6.01922,0.0001041,1799.89
5239.8894,15.797,17.0955,6.01922,0.000103733,1799.89
5249.8894,15.797,17.0955,6.02042,0.000103924,1799.98
5259.8894,15.7976,17.0983,6.02042,0.000103932,1799.98
5269.8894,15.7976,17.0983,6.02134,0.000103988,1800.16
5279.8894,15.7977,17.1013,6.02134,0.000104028,1800.16
5289.8894,15.7795,17.1013,6.0222,0.00010406,1800.9
5299.8894,15.7977,17.1046,6.0222,0.000103932,1800.9
5309.8894,15.7851,17.1046,6.0232,0.000103685,1800.64
5319.8894,15.798,17.1081,6.0232,0.000104012,1800.64
5329.8894,15.7882,17.1081,6.02424,0.000104052,1801.35
5339.8894,15.7981,17.1111,6.01835,0.000103869,1801.35
5349.8894,15.7914,17.1111,6.0253,0.000104044,1801.61
5359.8894,15.7988,17.1139,6.02465,0.000103948,1801.61
5369.8894,15.7921,17.1139,6.02625,0.000104068,1801.57
5379.8894,15.7986,17.1165,6.02685,0.000103972,1801.57
5389.8894,15.7938,17.1165,6.02685,0.000103964,1802.37
5399.8894,15.7991,17.1238,6.02797,0.000104092,1802.37
5409.8994,15.7949,17.1238,6.02797,0.000103932,1802.43
5419.8894,15.7992,17.1278,6.02905,0.000103932,1802.43
5429.8994,15.7984,17.1278,6.02905,0.000103956,1802.67
5439.8994,15.7997,17.1302,6.02985,0.000103916,1802.67
5449.8994,15.7995,17.1302,6.02985,0.000104148,1803.41
5459.8994,15.7997,17.1331,6.03115,0.000103885,1803.41
5469.8994,15.8001,17.1331,6.03115,0.000103916,1803.28
5479.8994,15.8001,17.1361,6.03207,0.000104052,1803.28
5489.8994,15.8002,17.1361,6.03207,0.000104036,1804.09
5499.8994,15.8002,17.1403,6.03325,0.000103948,1804.09
5509.8994,15.8007,17.1403,6.03325,0.000104092,1803.96
5519.8994,15.8007,17.144,6.03432,0.000104076,1803.1
5529.8994,15.801,17.144,6.03432,0.000103701,1804.7
5539.8994,15.801,17.1469,6.03569,0.000103908,1804.51
5549.8994,15.8015,17.1469,6.03569,0.000104116,1805.15
5559.8994,15.8015,17.1496,6.03673,0.000104012,1805.05
5569.8994,15.8016,17.1496,6.03673,0.000103908,1805.05
5579.8994,15.8016,17.1515,6.0378,0.000103877,1805.73
5589.8994,15.8015,17.1276,6.0378,0.000103869,1805.73
5599.8994,15.8015,17.1547,6.03851,0.000104196,1805.45
5609.8994,15.8021,17.154,6.03851,0.000103861,1805.45
5619.8994,15.8021,17.1581,6.03992,0.000103805,1806.38
5629.8994,15.8024,17.1602,6.03992,0.000104068,1806.38
5639.8994,15.8024,17.1602,6.04037,0.000103996,1806.3
5649.8994,15.8026,17.1639,6.04037,0.000104012,1806.3
5659.8994,15.8026,17.1639,6.04163,0.000104044,1806.77
5669.8994,15.8029,17.1705,6.04163,0.000103924,1806.77
5679.8994,15.8029,17.1705,6.0435,0.000104124,1807.07
5689.8994,15.8033,17.1727,6.0435,0.000104052,1807.07
5699.8994,15.7761,17.1727,6.04462,0.000104052,1807.24
5709.8994,15.8037,17.1753,6.04462,0.00010402,1807.24
5719.8994,15.7856,17.1753,6.04561,0.000104068,1807.97
5729.8994,15.8039,17.1776,6.04561,0.0001039,1807.97
5739.8994,15.7912,17.1776,6.04628,0.00010398,1807.84
5749.8994,15.8042,17.1819,6.04628,0.00010406,1807.84
5759.8994,15.7942,17.1819,6.04762,0.000104076,1808.37
5769.8994,15.8042,17.1854,6.03915,0.000103996,1808.37
5779.8994,15.7966,17.1854,6.04859,0.000103861,1808.84
5789.8994,15.8045,17.1878,6.04809,0.000103964,1808.84
5799.8994,15.7988,17.1878,6.04972,0.000104068,1808.75
5809.8994,15.8048,17.1912,6.05022,0.000103853,1808.75
5819.8994,15.8001,17.1912,6.05022,0.000103964,1809.27
5829.8994,15.805,17.1933,6.051,0.000103964,1809.27
5839.8994,15.801,17.1933,6.051,0.000103845,1809.67
5849.8994,15.8054,17.1961,6.05192,0.000104044,1809.67
5859.8994,15.8038,17.1961,6.05192,0.000103877,1809.57
5869.8994,15.8055,17.1996,6.05304,0.000104028,1809.57
5879.8994,15.8053,17.1996,6.05304,0.00010426,1810.45
5889.8994,15.8057,17.2029,6.05393,0.000104124,1810.45
5899.8994,15.8062,17.2029,6.05393,0.000104108,1810.23
5909.8994,15.8062,17.2058,6.05503,0.000103932,1810.23
5919.8994,15.8061,17.2058,6.05503,0.000103893,1810.97
5929.8994,15.8061,17.2095,6.0559,0.000104036,1810.97
5939.8994,15.8065,17.2095,6.0559,0.000104068,1810.91
5949.8994,15.8065,17.2165,6.05692,0.000103845,1809.86
5959.8994,15.8066,17.2165,6.05692,0.00010394,1811.34
5969.8994,15.8066,17.2188,6.05774,0.00010402,1811.08
5979.8994,15.807,17.2188,6.05774,0.000104044,1811.98
5989.9094000000005,15.807,17.221,6.05832,0.000103964,1811.67
5999.8994,15.8073,17.221,6.05832,0.000103853,1811.67
6009.9094000000005,15.8073,17.2227,6.05924,0.000103948,1812.43
6019.9094000000005,15.8076,17.1986,6.05924,0.000103908,1812.43
6029.9094000000005,15.8076,17.2254,6.06018,0.000103805,1812.22
6039.9094000000005,15.808,17.2216,6.06018,0.000104052,1812.22
6049.9094000000005,15.808,17.2273,6.06096,0.000104028,1812.88
6059.9094000000005,15.8081,17.2293,6.06096,0.000103789,1812.88
6069.9094000000005,15.8081,17.2293,6.06224,0.000104036,1813.21
6079.9094000000005,15.8083,17.2327,6.06224,0.00010406,1813.21
6089.9094000000005,15.8083,17.2327,6.06287,0.000104052,1813.16
6099.9094000000005,15.8084,17.2357,6.06287,0.000104068,1813.16
6109.9094000000005,15.8084,17.2357,6.06425,0.000103725,1813.93
6119.9094000000005,15.8089,17.2387,6.06425,0.00010406,1813.93
6129.9094000000005,15.8089,17.2387,6.0653,0.000104068,1813.75
6139.9094000000005,15.8091,17.2414,6.0653,0.000104204,1813.75
6149.9094000000005,15.7905,17.2414,6.06607,0.000103988,1814.3
6159.9094000000005,15.8095,17.245,6.06607,0.000104004,1814.3
6169.9094000000005,15.7957,17.245,6.0671,0.00010406,1814.61
6179.9094000000005,15.8093,17.2487,6.0671,0.000103964,1814.61
6189.9094000000005,15.8002,17.2487,6.06806,0.000104084,1814.54
6199.9094000000005,15.8099,17.2517,6.05732,0.00010398,1814.54
6209.9094000000005,15.801,17.2517,6.06928,0.00010394,1815.25
6219.9094000000005,15.8099,17.2554,6.06494,0.000103924,1815.25
6229.9094000000005,15.8037,17.2554,6.07027,0.000103956,1815.61
6239.9094000000005,15.8102,17.2575,6.07049,0.000104156,1815.61
6249.9094000000005,15.8045,17.2575,6.07107,0.000104076,1815.47
6259.9094000000005,15.8104,17.2618,6.07193,0.000103988,1815.47
6269.9094000000005,15.806,17.2618,6.07193,0.000103733,1816.15
6279.9094000000005,15.8106,17.2659,6.0729,0.000103813,1816.15
6289.9094000000005,15.8067,17.2659,6.0729,0.000103869,1816.54
6299.9094000000005,15.8109,17.2694,6.07401,0.000103972,1816.54
6309.9094000000005,15.81,17.2694,6.07401,0.000103964,1816.38
6319.9094000000005,15.8113,17.272,6.07502,0.00010394,1816.38
6329.9094000000005,15.8113,17.272,6.07502,0.000103893,1817.07
6339.9094000000005,15.8113,17.2745,6.07567,0.000104188,1817.07
6349.9094000000005,15.8117,17.2745,6.07567,0.00010426,1817.26
6359.9094000000005,15.8117,17.2776,6.0768,0.000103845,1817.26
6369.9094000000005,15.8117,17.2776,6.0768,0.000103877,1817.37
6379.9094000000005,15.8117,17.2807,6.07786,0.00010394,1817.37
6389.9094000000005,15.8123,17.2807,6.07786,0.0001041,1818.01
6399.9094000000005,15.8123,17.284,6.07888,0.0001039,1816.22
6409.9094000000005,15.8123,17.284,6.07888,0.000103916,1817.93
6419.9094000000005,15.8123,17.2873,6.07988,0.00010406,1817.66
6429.9094000000005,15.8125,17.2873,6.07988,0.00010414,1818.56
6439.9094000000005,15.8125,17.2905,6.08083,0.000103861,1818.58
6449.9094000000005,15.8129,17.2905,6.08083,0.000104076,1818.58
6459.9094000000005,15.8129,17.2927,6.08173,0.000104068,1818.9
6469.919400000001,15.8129,17.256,6.08173,0.000103709,1818.9
6479.919400000001,15.8129,17.2959,6.08265,0.000103693,1819.48
6489.919400000001,15.8135,17.2929,6.08265,0.000103733,1819.48
6499.919400000001,15.8135,17.2991,6.08371,0.000103885,1819.67
6509.919400000001,15.8138,17.311,6.08371,0.000103829,1819.67
6519.919400000001,15.8138,17.311,6.09327,0.00010422,1820.56
6529.919400000001,15.8142,17.3112,6.09327,0.00010398,1820.56
6539.919400000001,15.8142,17.3112,6.09472,0.000104132,1820.44
6549.919400000001,15.8144,17.312,6.09472,0.00010406,1820.44
6559.919400000001,15.8144,17.312,6.09527,0.000104052,1820.99
6569.919400000001,15.8145,17.3135,6.09527,0.00010434,1820.99
6579.919400000001,15.7852,17.3135,6.09583,0.000103869,1821.0
6589.919400000001,15.8147,17.3154,6.09583,0.00010406,1821.0
6599.919400000001,15.7975,17.3154,6.09627,0.000103924,1821.13
6609.919400000001,15.8149,17.3177,6.09627,0.00010422,1821.13
6619.919400000001,15.8033,17.3177,6.0968,0.000103797,1821.83
6629.919400000001,15.8153,17.3195,6.0968,0.000103996,1821.83
6639.919400000001,15.8059,17.3195,6.09731,0.000103789,1821.57
6649.919400000001,15.8154,17.3212,6.09317,0.00010406,1821.57
6659.919400000001,15.8081,17.3212,6.09779,0.000103948,1822.19
6669.919400000001,15.8155,17.3237,6.09694,0.00010394,1822.19
6679.919400000001,15.8097,17.3237,6.09848,0.00010402,1822.54
6689.919400000001,15.8157,17.3257,6.09903,0.000103964,1822.54
6699.919400000001,15.8111,17.3257,6.09903,0.000104044,1822.4
6709.919400000001,15.816,17.3277,6.09956,0.000103813,1822.4
6719.919400000001,15.8117,17.3277,6.09956,0.000104076,1823.0
6729.919400000001,15.8161,17.3303,6.10014,0.00010406,1823.0
6739.919400000001,15.8151,17.3303,6.10014,0.000104052,1823.21
6749.919400000001,15.8164,17.333,6.10096,0.000103924,1823.21
6759.919400000001,15.8163,17.333,6.10096,0.000103932,1823.39
6769.919400000001,15.8165,17.3354,6.10179,0.000104092,1823.39
6779.919400000001,15.8167,17.3354,6.10179,0.000103916,1824.01
6789.919400000001,15.8167,17.3375,6.10244,0.000103932,1824.01
6799.919400000001,15.8168,17.3375,6.10244,0.000103964,1823.8
6809.919400000001,15.8168,17.341,6.10338,0.0001039,1823.8
6819.919400000001,15.8172,17.341,6.10338,0.000104004,1824.59
6829.919400000001,15.8172,17.3436,6.10417,0.000103964,1822.9
6839.919400000001,15.8174,17.3436,6.10417,0.000103972,1824.65
6849.919400000001,15.8174,17.3455,6.10483,0.000103717,1824.59
6859.919400000001,15.8177,17.3455,6.10483,0.000103916,1824.73
6869.919400000001,15.8177,17.3483,6.10587,0.000103805,1825.42
6879.919400000001,15.8177,17.3483,6.10587,0.000104036,1825.42
6889.919400000001,15.8177,17.3512,6.10665,0.000104324,1825.22
6899.919400000001,15.8181,17.323,6.10665,0.000104012,1825.22
6909.919400000001,15.8181,17.3541,6.10756,0.000103972,1825.89
6919.919400000001,15.8184,17.3461,6.10756,0.000103869,1825.89
6929.919400000001,15.8184,17.3563,6.10825,0.000103956,1826.04
6939.919400000001,15.8186,17.3577,6.10825,0.000104028,1826.04
6949.919400000001,15.8186,17.3585,6.10897,0.000104108,1826.14
6959.919400000001,15.8186,17.3614,6.10897,0.000103877,1826.14
6969.919400000001,15.8186,17.3614,6.10973,0.000103932,1826.73
6979.919400000001,15.8191,17.3634,6.10973,0.00010398,1826.73
6989.919400000001,15.8191,17.3634,6.11078,0.000103893,1826.6
6999.919400000001,15.8191,17.3658,6.11078,0.000103908,1826.6
7009.919400000001,15.8191,17.3658,6.11188,0.0001039,1827.4
7019.919400000001,15.8197,17.3688,6.11188,0.000103893,1827.4
