Time (s),Temp (Ohm) (X58257),Temp (Ohm) (X53853),Temp (Ohm) (X53851),Temp (Ohm) (X53871)
90662.9,3486.03,431.221,462.568,493.492
90672.9,3487.44,431.223,462.474,493.492
90682.9,3487.44,431.169,462.662,493.491
90692.9,3488.05,431.169,462.657,492.927
90702.9,3486.14,431.144,462.657,493.57
90712.9,3486.14,431.144,462.717,493.603
90722.9,3485.71,431.194,462.705,493.603
90732.9,3485.71,431.184,462.705,493.645
90742.9,3485.73,431.184,462.695,493.598
90752.9,3486.87,431.267,462.695,493.672
90762.9,3486.87,430.757,462.642,493.642
90772.9,3488.34,431.294,462.638,493.642
90782.9,3488.34,431.272,462.638,493.55
90792.9,3488.56,431.272,462.662,493.531
90802.9,3488.56,431.207,462.662,493.531
90812.9,3488.56,431.2,462.755,493.581
90822.9,3487.7,431.2,462.751,493.581
90832.9,3487.65,431.206,462.751,493.684
90842.9,3486.54,431.206,462.783,493.737
90852.9,3487.72,431.282,462.345,493.737
90862.9,3487.72,431.298,462.752,493.739
90872.9,3487.43,431.298,462.723,493.739
90882.9,3488.23,431.346,462.723,493.728
90892.9,3488.23,431.346,462.675,493.678
90902.9,3489.31,431.376,462.705,493.678
90912.9,3489.31,431.341,462.705,493.632
90922.9,3489.72,431.341,462.746,493.667
90932.9,3489.82,431.277,462.746,493.63
90942.9,3489.82,430.68,462.787,493.619
90952.9,3488.77,431.255,462.811,493.619
90962.9,3488.77,431.259,462.811,493.773
90972.9,3487.65,431.259,462.823,493.784
90982.9,3488.05,431.305,462.823,493.784
90992.9,3488.05,431.262,462.805,493.793
91002.9,3488.73,431.316,462.81,493.793
91012.9,3489.52,431.34,462.81,493.819
91022.9,3489.04,431.34,462.836,493.836
91032.9,3489.66,431.417,462.309,493.836
91042.9,3489.66,431.421,462.825,493.78
91052.9,3490.97,431.421,462.782,493.78
91062.9,3491.22,431.415,462.782,493.747
91072.9,3491.22,431.415,462.79,493.763
91082.9,3491.29,431.416,462.828,493.763
91092.9,3491.29,431.345,462.828,493.704
91102.9,3491.02,431.345,462.854,493.72
91112.9,3490.55,431.321,462.854,493.757
91122.9,3490.55,431.321,462.899,493.786
91132.9,3489.84,431.337,462.916,493.786
91142.9,3489.84,431.321,462.916,493.848
91152.9,3488.92,431.321,462.892,493.879
91162.9,3489.21,431.345,462.892,493.879
91172.9,3489.21,431.398,462.897,493.886
91182.9,3489.55,431.398,462.905,493.886
91192.9,3491.61,431.41,462.905,493.911
91202.9,3490.79,431.41,462.851,493.862
91212.9,3491.68,431.496,462.406,493.862
91222.9,3491.68,431.466,462.854,493.809
91232.9,3491.91,431.466,462.844,493.809
91242.9,3492.51,431.457,462.844,493.803
91252.9,3492.51,431.457,462.893,493.809
91262.9,3492.59,431.465,462.877,493.809
91272.9,3492.59,431.423,462.877,493.772
91282.9,3492.26,431.423,462.942,493.846
91292.9,3491.65,431.396,462.942,493.879
91302.9,3491.65,430.762,463.027,493.901
91312.9,3490.35,431.43,462.975,493.901
91322.9,3490.35,431.453,462.975,493.964
91332.9,3490.79,431.453,462.961,493.968
91342.9,3490.89,431.479,462.961,493.968
91352.9,3490.89,431.458,462.922,493.949
91362.9,3492.25,431.522,462.914,493.949
91372.9,3491.67,431.529,462.914,493.923
91382.9,3493.29,431.529,462.92,493.911
91392.9,3494.08,431.56,462.416,493.911
91402.9,3494.08,431.475,462.999,493.846
91412.9,3493.04,431.475,463.013,493.846
91422.9,3493.35,431.459,463.013,493.901
91432.9,3493.35,431.459,463.069,493.969
91442.9,3492.31,431.469,463.064,493.969
91452.9,3492.31,431.472,463.064,494.026
91462.9,3491.51,431.472,463.047,493.822
91472.9,3491.61,431.502,463.047,494.027
91482.9,3491.61,431.502,463.0,494.07
91492.9,3492.62,431.621,462.964,494.07
91502.9,3492.62,431.581,462.964,493.969
91512.9,3494.08,431.581,463.014,493.959
91522.9,3494.05,431.596,463.014,493.959
91532.9,3494.05,431.586,463.018,493.923
91542.9,3494.63,431.585,463.012,493.923
91552.9,3491.22,431.537,463.012,493.926
91562.9,3494.58,431.537,463.057,493.924
91572.9,3494.22,431.519,462.355,493.924
91582.9,3494.22,431.532,463.114,494.007
91592.9,3493.6,431.532,463.132,494.007
91602.9,3492.39,431.546,463.132,494.091
91612.9,3492.39,431.546,463.099,494.072
91622.9,3492.51,431.54,463.103,494.072
91632.9,3492.51,431.601,463.09,494.098
91642.9,3493.45,431.601,463.069,493.917
91652.9,3494.77,431.684,463.069,494.089
91662.9,3494.77,431.684,463.061,494.05
91672.9,3495.4,431.657,463.066,494.05
91682.9,3495.4,431.627,463.066,494.007
91692.9,3496.04,431.627,463.128,494.022
91702.9,3495.76,431.623,463.128,494.022
91712.9,3495.76,431.618,463.153,494.021
91722.9,3494.22,431.585,463.194,494.021
91732.9,3491.82,431.563,463.194,494.116
91742.9,3493.68,431.563,463.159,494.184
91752.9,3494.55,431.659,463.159,494.184
91762.9,3494.55,431.666,463.159,494.178
91772.9,3494.77,431.666,463.133,494.178
91782.9,3495.48,431.713,463.133,494.13
91792.9,3495.48,431.713,463.121,494.155
91802.9,3496.35,431.723,463.144,494.155
91812.9,3496.35,431.705,463.149,494.087
91822.9,3496.9,431.705,463.148,493.861
91832.9,3497.06,431.666,463.148,494.107
91842.9,3497.06,431.666,463.229,494.087
91852.9,3496.3,431.632,463.27,494.087
91862.9,3496.3,431.638,463.27,494.174
91872.9,3495.62,431.638,463.272,494.225
91882.9,3495.26,431.656,463.272,494.225
91892.9,3495.26,431.636,463.25,494.261
91902.9,3495.89,431.764,463.196,494.261
91912.9,3489.55,431.762,463.196,494.216
91922.9,3497.15,431.762,463.189,494.171
91932.9,3497.45,431.775,463.189,494.171
91942.9,3497.45,431.785,463.201,494.167
91952.9,3497.94,431.785,463.206,494.167
91962.9,3498.41,431.767,463.206,494.166
91972.9,3498.41,431.767,463.227,494.155
91982.9,3498.43,431.767,463.2,494.155
91992.9,3498.43,431.727,463.339,494.216
92002.9,3497.51,431.727,463.354,493.959
92012.9,3497.18,431.76,463.354,494.362
92022.9,3497.18,431.76,463.354,494.3
92032.9,3496.68,431.742,463.323,494.3
92042.9,3496.68,431.736,463.323,494.331
92052.9,3496.11,431.736,463.286,494.304
92062.9,3496.33,431.751,463.286,494.304
92072.9,3496.33,431.633,463.27,494.299
92082.9,3497.42,431.822,463.243,494.299
92092.9,3490.56,431.824,463.243,494.244
92102.9,3498.96,431.824,463.255,494.211
92112.9,3499.21,431.799,463.255,494.211
92122.9,3499.21,431.845,463.318,494.218
92132.9,3499.09,431.845,463.33,494.218
92142.9,3499.03,431.768,463.33,494.275
92152.9,3499.03,431.768,463.407,494.317
92162.9,3497.59,431.758,463.257,494.317
92173.0,3497.59,431.768,463.432,494.362
92183.0,3497.22,431.768,463.352,493.909
92193.0,3497.73,431.833,463.352,494.405
92203.0,3497.73,431.833,463.339,494.407
92213.0,3498.28,431.881,463.344,494.407
92223.0,3498.28,431.912,463.344,494.388
92233.0,3500.05,431.912,463.331,494.373
92243.0,3500.64,431.902,463.331,494.373
92253.0,3500.64,431.652,463.346,494.3
92263.0,3500.1,431.85,463.382,494.3
92273.0,3496.49,431.828,463.382,494.286
92283.0,3499.41,431.828,463.439,494.334
92293.0,3499.63,431.812,463.439,494.334
92303.0,3499.63,431.811,463.439,494.347
92313.0,3498.37,431.811,463.452,494.347
92323.0,3499.39,431.806,463.452,494.399
92333.0,3498.52,431.806,463.443,494.438
92343.0,3498.49,431.854,463.354,494.438
92353.0,3498.49,431.879,463.408,494.443
92363.0,3498.94,431.879,463.395,494.128
92373.0,3499.51,431.952,463.395,494.439
92383.0,3499.51,431.952,463.374,494.417
92393.0,3499.98,431.955,463.372,494.417
92403.0,3499.98,431.964,463.372,494.374
92413.0,3501.85,431.964,463.475,494.429
92423.0,3501.84,431.954,463.475,494.429
92433.0,3501.84,431.685,463.438,494.345
92443.0,3501.3,431.885,463.48,494.345
92453.0,3494.99,431.88,463.48,494.405
92463.0,3501.16,431.88,463.533,494.471
92473.0,3501.74,431.925,463.533,494.471
92483.0,3501.74,431.932,463.599,494.516
92493.0,3500.67,431.932,463.597,494.516
92503.0,3499.9,431.916,463.597,494.549
92513.0,3499.9,431.916,463.547,494.543
92523.0,3499.8,431.955,463.451,494.543
92533.0,3499.8,431.997,463.516,494.563
92543.0,3500.69,431.997,463.476,494.226
92553.0,3501.42,432.034,463.476,494.53
92563.0,3501.42,432.034,463.49,494.492
92573.0,3502.48,432.027,463.484,494.492
92583.0,3502.48,432.015,463.484,494.442
92593.0,3502.89,432.015,463.544,494.488
92603.0,3502.43,431.972,463.544,494.488
92613.0,3502.43,431.717,463.596,494.508
92623.0,3500.83,431.93,463.576,494.508
92633.0,3500.83,431.96,463.576,494.576
92643.0,3500.89,431.96,463.542,494.609
92653.0,3501.33,432.045,463.542,494.609
92663.0,3501.33,432.091,463.532,494.582
92673.0,3501.52,432.091,463.507,494.582
92683.0,3500.48,432.077,463.507,494.553
92693.0,3503.22,432.077,463.554,494.503
92703.0,3503.5,432.038,463.318,494.503
92713.0,3503.5,431.981,463.614,494.496
92723.0,3502.61,431.981,463.644,494.496
92733.0,3502.3,431.995,463.644,494.571
92743.0,3502.3,431.995,463.669,494.612
92753.0,3501.62,431.996,463.642,494.612
92763.0,3501.62,431.997,463.642,494.643
92773.0,3501.89,431.997,463.652,494.683
92783.0,3502.91,432.118,463.652,494.709
92793.0,3502.91,431.635,463.609,494.689
92803.0,3504.36,432.151,463.601,494.689
92813.0,3504.36,432.143,463.601,494.604
92823.0,3504.89,432.143,463.597,494.596
92833.0,3504.89,432.127,463.597,494.596
92843.0,3504.89,432.076,463.671,494.57
92853.0,3504.94,432.076,463.684,494.57
92863.0,3504.51,432.096,463.684,494.619
92873.0,3505.16,432.096,463.671,494.621
92883.0,3504.63,432.072,463.478,494.621
92893.0,3504.63,432.09,463.745,494.705
92903.0,3503.13,432.09,463.763,494.705
92913.0,3503.19,432.087,463.763,494.776
92923.0,3503.19,432.087,463.677,494.752
92933.0,3503.34,432.153,463.679,494.752
92943.0,3503.34,432.167,463.679,494.742
92953.0,3504.27,432.167,463.673,494.683
92963.0,3505.76,432.209,463.673,494.698
92973.0,3505.76,431.473,463.69,494.702
92983.0,3506.31,432.168,463.719,494.702
92993.0,3506.31,432.153,463.719,494.658
93003.0,3506.02,432.153,463.722,494.675
93013.0,3505.97,432.123,463.722,494.675
93023.0,3505.97,432.122,463.776,494.709
93033.0,3505.41,432.122,463.773,494.709
93043.0,3502.83,432.099,463.773,494.734
93053.0,3503.86,432.099,463.761,494.823
93063.0,3504.12,432.183,463.275,494.823
93073.0,3504.12,432.228,463.749,494.828
93083.0,3505.21,432.228,463.713,494.828
93093.0,3505.67,432.252,463.713,494.811
93103.0,3505.67,432.252,463.715,494.813
93113.0,3507.63,432.3,463.769,494.813
93123.0,3507.63,432.209,463.769,494.757
93133.0,3507.53,432.209,463.799,494.793
93143.0,3506.67,432.178,463.799,494.792
93153.0,3506.67,432.178,463.873,494.823
93163.0,3505.35,432.199,463.878,494.823
93173.0,3505.35,432.2,463.878,494.879
93183.0,3505.36,432.2,463.869,494.918
93193.0,3505.21,432.226,463.869,494.918
93203.0,3505.21,432.206,463.854,494.897
93213.0,3506.08,432.266,463.827,494.897
93223.0,3506.79,432.296,463.827,494.902
93233.0,3507.01,432.296,463.798,494.894
93243.0,3507.98,432.34,463.798,494.894
93253.0,3507.98,432.301,463.852,494.817
93263.0,3508.48,432.301,463.848,494.817
93273.0,3508.39,432.29,463.848,494.832
93283.0,3508.39,432.29,463.871,494.834
93293.0,3508.57,432.26,463.94,494.834
93303.0,3508.57,432.257,463.94,494.874
93313.0,3507.67,432.257,463.976,494.896
93323.0,3506.58,432.309,463.976,495.037
93333.0,3506.58,432.309,463.954,494.949
93343.0,3506.4,432.32,463.909,494.949
93353.0,3506.4,432.337,463.909,494.984
93363.0,3508.02,432.337,463.871,494.962
93373.0,3508.08,432.379,463.871,494.962
93383.0,3508.08,432.234,463.846,494.931
93393.0,3509.49,432.392,463.896,494.931
93403.0,3506.81,432.336,463.896,494.9
93413.0,3509.18,432.336,463.953,494.88
93423.0,3507.94,432.307,463.953,494.88
93433.0,3507.94,432.284,463.992,494.965
93443.0,3507.52,432.284,463.985,494.965
93453.0,3507.51,432.354,463.985,495.053
93463.0,3507.51,432.354,463.924,495.036
93473.0,3508.05,432.426,463.938,495.036
93483.0,3508.05,432.438,463.914,494.976
93493.0,3510.18,432.438,463.915,494.504
93503.0,3510.15,432.36,463.915,494.925
93513.0,3510.15,432.36,463.979,494.93
93523.0,3510.13,432.357,463.96,494.93
93533.0,3510.13,432.332,463.96,494.962
93543.0,3509.46,432.332,464.012,494.98
93553.0,3508.61,432.324,464.012,494.98
93563.0,3508.61,432.136,464.062,495.034
93573.0,3508.33,432.407,464.02,495.034
93583.0,3508.33,432.413,464.02,495.11
93593.0,3510.11,432.413,463.993,495.051
93603.0,3509.82,432.463,463.993,495.051
93613.0,3509.82,432.464,463.971,495.014
93623.0,3511.2,432.464,463.992,495.014
93633.0,3508.77,432.45,463.992,495.017
93643.0,3511.77,432.45,464.064,495.006
93653.0,3509.68,432.396,463.719,495.006
93663.0,3509.68,432.408,464.101,495.102
93673.0,3509.55,432.408,464.098,495.102
93683.0,3509.75,432.483,464.098,495.172
93693.0,3509.75,432.483,464.075,495.179
93703.0,3510.64,432.532,464.047,495.179
93713.0,3510.64,432.528,464.047,495.099
93723.0,3512.21,432.528,464.031,495.099
93733.0,3512.28,432.488,464.031,495.058
93743.0,3512.28,432.488,464.074,495.05
93753.0,3511.85,432.464,464.13,495.05
93763.0,3511.85,432.446,464.13,495.09
93773.0,3511.61,432.446,464.129,495.096
93783.0,3510.82,432.438,464.129,495.096
93793.0,3510.82,432.465,464.181,495.152
93803.0,3510.31,432.467,464.13,495.152
93813.0,3511.07,432.484,464.13,495.241
93823.0,3511.95,432.484,464.076,495.171
93833.0,3511.94,432.6,463.481,495.171
93843.0,3511.94,432.576,464.093,495.141
93853.0,3513.34,432.576,464.092,495.141
93863.0,3514.12,432.567,464.092,495.158
93873.0,3514.12,432.567,464.126,495.134
93883.0,3513.9,432.556,464.174,495.134
93893.0,3513.9,432.518,464.174,495.173
93903.0,3512.89,432.518,464.234,495.119
93913.0,3511.91,432.503,464.234,495.256
93923.0,3511.91,432.503,464.236,495.246
93933.0,3511.49,432.545,464.24,495.246
93943.0,3511.49,432.583,464.24,495.357
93953.0,3513.38,432.583,464.271,495.385
93963.0,3513.41,432.68,464.271,495.385
93973.0,3513.41,432.538,464.222,495.335
93983.0,3514.85,432.699,464.207,495.335
93993.0,3513.4,432.674,464.207,495.257
94003.0,3515.74,432.674,464.224,495.24
94013.0,3515.61,432.627,464.224,495.24
94023.0,3515.61,432.618,464.307,495.253
94033.0,3514.92,432.618,464.315,495.253
94043.0,3514.74,432.624,464.315,495.33
94053.0,3514.74,432.624,464.352,495.332
94063.0,3514.4,432.654,464.204,495.332
94073.0,3514.4,432.65,464.374,495.421
94083.0,3513.59,432.65,464.333,495.17
94093.0,3514.8,432.748,464.333,495.439
94103.0,3514.8,432.748,464.295,495.419
94113.0,3514.88,432.749,464.264,495.419
94123.0,3514.88,432.752,464.264,495.385
94133.0,3516.23,432.752,464.251,495.347
94143.0,3516.59,432.745,464.251,495.347
94153.0,3516.59,432.58,464.319,495.326
94163.0,3516.56,432.716,464.313,495.326
94173.0,3512.93,432.659,464.313,495.332
94183.0,3515.53,432.659,464.399,495.396
94193.0,3515.74,432.67,464.399,495.396
94203.0,3515.74,432.661,464.406,495.425
94213.0,3514.52,432.661,464.411,495.425
94223.0,3514.75,432.743,464.411,495.502
94233.0,3514.75,432.743,464.375,495.517
94243.0,3515.11,432.763,464.357,495.517
94253.0,3515.11,432.785,464.346,495.481
94263.0,3516.79,432.785,464.373,495.109
94273.0,3517.38,432.828,464.373,495.468
94283.0,3517.38,432.828,464.344,495.418
94293.0,3518.15,432.785,464.379,495.418
94303.0,3518.15,432.775,464.379,495.408
94313.0,3518.41,432.775,464.422,495.395
94323.0,3517.85,432.764,464.422,495.395
94333.0,3517.85,432.689,464.458,495.438
94343.0,3517.3,432.731,464.477,495.438
94353.0,3514.27,432.732,464.477,495.513
94363.0,3516.13,432.732,464.466,495.591
94373.0,3516.81,432.835,464.466,495.591
94383.0,3516.81,432.85,464.421,495.576
94393.0,3516.85,432.85,464.431,495.576
94403.0,3517.4,432.877,464.431,495.55
94413.0,3517.4,432.877,464.417,495.554
94423.0,3519.31,432.902,464.452,495.554
94433.0,3519.31,432.859,464.457,495.494
94443.0,3519.68,432.859,464.466,495.075
94453.0,3518.87,432.847,464.466,495.554
94463.0,3518.87,432.847,464.524,495.502
94473.0,3518.11,432.792,464.532,495.502
94483.0,3518.11,432.799,464.532,495.586
94493.0,3517.81,432.799,464.55,495.609
94503.0,3518.06,432.807,464.55,495.609
94513.0,3518.06,432.782,464.583,495.688
94523.0,3518.0,432.925,464.479,495.688
94533.0,3518.0,432.918,464.479,495.64
94543.0,3519.94,432.918,464.494,495.624
94553.0,3519.6,432.952,464.494,495.624
94563.0,3519.6,432.975,464.492,495.603
94573.0,3520.22,432.975,464.46,495.603
94583.0,3519.07,432.917,464.46,495.546
94593.0,3520.38,432.917,464.556,495.546
94603.0,3520.02,432.847,464.445,495.546
94613.0,3520.02,432.86,464.619,495.602
94623.0,3519.66,432.86,464.611,495.136
94633.0,3518.65,432.85,464.611,495.679
94643.0,3518.65,432.85,464.591,495.699
94653.0,3518.17,432.88,464.588,495.699
94663.0,3518.17,432.916,464.588,495.712
94673.0,3518.83,432.916,464.545,495.699
94683.0,3520.26,433.005,464.545,495.699
94693.0,3520.26,432.679,464.538,495.718
94703.0,3521.57,432.997,464.588,495.718
94713.0,3521.57,432.96,464.588,495.641
94723.0,3521.47,432.96,464.612,495.626
94733.0,3521.8,432.934,464.612,495.626
94743.0,3521.8,432.924,464.651,495.647
94753.0,3520.75,432.924,464.689,495.647
94763.0,3521.79,432.925,464.689,495.766
94773.0,3519.78,432.925,464.659,495.8
94783.0,3519.94,433.001,464.284,495.8
94793.0,3519.94,433.052,464.637,495.795
94803.0,3521.85,433.052,464.608,495.795
94813.0,3521.58,433.065,464.608,495.747
94823.0,3521.58,433.065,464.591,495.725
94833.0,3522.84,433.03,464.634,495.725
94843.0,3522.84,432.987,464.634,495.678
94853.0,3522.09,432.987,464.712,495.694
94863.0,3520.5,432.952,464.712,495.826
94873.0,3520.5,432.952,464.719,495.816
94883.0,3520.3,433.044,464.661,495.816
94893.0,3520.3,433.081,464.661,495.857
94903.0,3521.04,433.081,464.669,495.839
94913.0,3522.03,433.076,464.669,495.839
94923.0,3522.03,432.989,464.643,495.783
94933.0,3523.75,433.083,464.682,495.783
94943.0,3520.69,433.048,464.682,495.747
94953.0,3523.09,433.048,464.733,495.759
94963.0,3523.06,433.004,464.733,495.759
94973.0,3523.06,433.021,464.794,495.814
94983.0,3521.82,433.021,464.795,495.814
94993.0,3521.35,433.047,464.795,495.893
95003.0,3521.35,433.047,464.796,495.914
95013.0,3521.43,433.059,464.788,495.914
95023.0,3521.43,433.115,464.773,495.913
95033.0,3522.91,433.115,464.764,495.641
95043.0,3523.5,433.181,464.764,495.907
95053.0,3523.5,433.181,464.735,495.815
95063.0,3524.5,433.13,464.741,495.815
95073.0,3524.5,433.076,464.741,495.808
95083.0,3524.02,433.076,464.779,495.829
95093.0,3524.16,433.062,464.779,495.829
95103.0,3524.16,433.069,464.847,495.87
95113.0,3522.91,433.068,464.85,495.87
95123.0,3520.02,433.081,464.85,495.952
95133.0,3522.29,433.081,464.828,495.966
95143.0,3522.38,433.122,464.828,495.966
95153.0,3522.38,433.153,464.818,495.978
95163.0,3523.54,433.153,464.792,495.978
95173.0,3523.59,433.219,464.792,495.978
95183.0,3523.59,433.219,464.823,495.983
95193.0,3524.29,433.216,464.835,495.983
95203.0,3524.29,433.244,464.799,495.922
95213.0,3525.57,433.244,464.795,495.626
95223.0,3525.69,433.208,464.795,495.929
95233.0,3525.69,433.208,464.829,495.882
95243.0,3525.45,433.154,464.917,495.882
95253.0,3525.45,433.121,464.917,495.914
95263.0,3524.89,433.121,464.907,495.925
95273.0,3524.01,433.125,464.907,495.925
95283.0,3524.01,433.167,464.978,496.06
95293.0,3523.22,433.152,464.89,496.06
95303.0,3518.57,433.171,464.89,496.068
95313.0,3523.8,433.171,464.865,496.037
95323.0,3525.46,433.263,464.865,496.037
95333.0,3525.46,433.335,464.89,496.068
95343.0,3527.3,433.335,464.935,496.068
95353.0,3527.26,433.335,464.935,496.09
95363.0,3527.26,433.335,464.91,496.024
95373.0,3528.72,433.31,464.902,496.024
95383.0,3528.72,433.287,465.006,496.081
95393.0,3527.81,433.287,465.042,495.575
95403.0,3526.67,433.247,465.042,496.119
95413.0,3526.67,433.247,465.054,496.13
95423.0,3526.64,433.269,465.07,496.13
95433.0,3526.64,433.278,465.07,496.176
95443.0,3526.24,433.278,465.031,496.217
95453.0,3526.16,433.28,465.031,496.217
95463.0,3526.16,433.218,465.02,496.239
95473.0,3527.66,433.399,464.979,496.239
95483.0,3527.66,433.406,464.979,496.138
95493.0,3529.42,433.406,465.002,496.114
95503.0,3529.25,433.338,465.002,496.114
95513.0,3529.25,433.333,465.052,496.108
95523.0,3529.25,433.333,465.089,496.108
95533.0,3529.59,433.308,465.089,496.201
95543.0,3527.85,433.308,465.109,496.202
95553.0,3527.09,433.344,464.726,496.202
95563.0,3527.09,433.395,465.043,496.249
95573.0,3528.35,433.395,465.016,496.249
95583.0,3528.91,433.429,465.016,496.194
95593.0,3528.91,433.429,465.034,496.181
95603.0,3530.01,433.428,465.065,496.181
95613.0,3530.01,433.415,465.065,496.159
95623.0,3530.26,433.415,465.116,496.203
95633.0,3529.33,433.357,465.116,496.213
95643.0,3529.33,432.794,465.191,496.261
95653.0,3527.92,433.38,465.169,496.261
95663.0,3527.92,433.352,465.169,496.289
95673.0,3527.91,433.352,465.156,496.346
95683.0,3527.8,433.394,465.156,496.346
95693.0,3527.8,433.442,465.149,496.331
95703.0,3528.26,433.442,465.136,496.331
95713.0,3530.46,433.463,465.136,496.345
