Time (s),Temp (Ohm) (X????1),Temp (Ohm) (X58257),Temp (Ohm) (X????2),Pressure (Torr),col11
5161.7,345.569,2113.71,367.754,0.000103996,390.51
5171.7,345.564,2114.18,367.754,0.000104148,391.009
5181.7,345.564,2114.18,367.825,0.000104332,391.014
5191.7,345.579,2114.28,367.847,0.000104148,391.014
5201.7,345.578,2114.28,367.847,0.000104036,391.055
5211.7,345.578,2113.89,367.898,0.000103877,391.103
5221.7,345.587,2113.98,367.898,0.000103948,391.103
5231.7,345.544,2113.98,367.927,0.000104092,391.195
5241.7,345.672,2114.18,367.943,0.000103948,391.195
5251.7,345.713,2112.27,367.943,0.00010398,391.237
5261.7,345.713,2114.98,367.942,0.000103829,391.249
5271.7,345.751,2115.53,367.942,0.000104108,391.249
5281.7,345.788,2115.53,367.967,0.000103797,391.261
5291.7,345.788,2116.6,367.995,0.000104124,391.261
5301.7,345.802,2116.6,367.995,0.000103956,391.254
5311.7,345.802,2117.08,368.038,0.000104052,391.267
5321.7,345.821,2117.33,367.916,0.000104148,391.267
5331.7,345.796,2117.33,368.119,0.00010398,391.308
5341.7,345.796,2117.17,368.128,0.000103885,390.88
5351.7,345.824,2116.89,368.128,0.000103877,391.402
5361.7,345.824,2116.89,368.174,0.000103797,391.424
5371.7,345.884,2117.2,368.18,0.000104148,391.424
5381.7,345.896,2117.2,368.18,0.000104212,391.47
5391.7,345.896,2117.78,368.19,0.000103924,391.493
5401.7,345.978,2118.86,368.19,0.00010406,391.488
5411.7,345.531,2118.86,368.231,0.000104044,391.477
5421.7,345.99,2119.35,368.238,0.000103996,391.477
5431.7,345.977,2119.35,368.238,0.000103789,391.494
5441.7,345.977,2119.65,368.276,0.000103956,391.51
5451.7,345.968,2119.77,368.276,0.000104036,391.51
5461.7,346.011,2119.77,368.348,0.000104132,391.568
5471.7,346.011,2119.51,368.363,0.00010402,391.568
5481.7,346.032,2120.64,368.363,0.000103741,391.638
5491.7,346.032,2119.73,368.387,0.000104044,391.697
5501.7,346.097,2120.1,367.903,0.000103956,391.697
5511.7,346.157,2120.1,368.388,0.00010402,391.707
5521.7,346.157,2120.73,368.405,0.00010402,391.707
5531.7,346.185,2121.67,368.405,0.000104052,391.737
5541.7,346.185,2121.67,368.431,0.00010418,391.72
5551.7,346.196,2122.37,368.453,0.0001039,391.72
5561.7,346.183,2122.37,368.453,0.000104036,391.747
5571.7,346.183,2122.67,368.521,0.000103893,391.747
5581.7,346.192,2122.27,368.521,0.00010402,391.805
5591.7,346.192,2122.27,368.604,0.00010394,391.847
5601.7,346.24,2122.35,368.627,0.000104028,391.847
5611.7,346.26,2122.35,368.627,0.000103877,391.904
5621.7,346.26,2122.64,368.646,0.000104188,391.934
5631.7,346.301,2122.95,368.646,0.000103797,391.934
5641.7,346.288,2122.95,368.665,0.000103948,391.977
5651.7,346.326,2123.34,368.668,0.000104004,391.977
5661.7,346.386,2124.35,368.668,0.000104044,392.01
5671.7,346.386,2124.87,368.675,0.00010398,392.015
5681.7,346.428,2125.05,368.193,0.00010426,392.015
5691.7,346.421,2125.05,368.714,0.000104052,392.005
5701.7,346.421,2125.77,368.747,0.000103996,392.005
5711.7,346.45,2126.17,368.747,0.000104116,392.042
5721.7,346.45,2126.17,368.794,0.000104132,392.063
5731.7,346.493,2126.49,368.816,0.000103845,392.063
5741.7,346.481,2126.49,368.816,0.000103924,392.119
5751.7,346.481,2126.32,368.884,0.00010406,392.107
5761.7,346.493,2126.22,368.884,0.000104196,392.205
5771.7,346.493,2126.22,368.932,0.000104164,392.246
5781.7,346.543,2126.33,368.937,0.000103916,392.246
5791.7,346.607,2126.33,368.937,0.00010422,392.297
5801.7,346.607,2127.18,368.931,0.000104036,392.305
5811.7,346.651,2127.83,368.931,0.00010398,392.305
5821.7,346.654,2127.83,368.951,0.000104116,392.309
5831.7,346.686,2128.72,368.969,0.000103948,392.309
5841.7,346.693,2127.92,368.969,0.000103972,392.323
5851.7,346.693,2129.1,369.016,0.000103924,392.321
5861.7,346.687,2129.39,368.428,0.000103916,392.321
5871.7,346.687,2129.39,369.106,0.000104028,392.372
5881.71,346.687,2129.27,369.111,0.000103972,392.372
5891.71,346.714,2129.21,369.111,0.000103757,392.433
5901.71,346.714,2129.21,369.174,0.000103988,392.481
5911.71,346.744,2129.45,369.153,0.0001039,392.481
5921.71,346.777,2129.45,369.188,0.000104068,392.533
5931.71,346.777,2129.78,369.19,0.00010414,392.345
5941.71,346.866,2130.94,369.19,0.000104068,392.559
5951.71,346.866,2130.94,369.196,0.000104188,392.566
5961.71,346.895,2131.77,369.223,0.00010418,392.566
5971.71,346.898,2131.77,369.223,0.00010406,392.549
5981.71,346.898,2131.93,369.293,0.000103765,392.586
5991.71,346.891,2132.06,369.293,0.00010402,392.586
6001.71,346.902,2132.06,369.314,0.000104188,392.614
6011.71,346.913,2132.06,369.352,0.000103908,392.614
6021.71,346.926,2130.14,369.352,0.000103893,392.695
6031.71,346.926,2131.7,369.399,0.000104164,392.753
6041.71,346.996,2132.13,369.399,0.000103964,392.753
6051.71,347.019,2132.13,369.412,0.00010406,392.789
6061.71,347.019,2132.97,369.415,0.000103972,392.789
6071.71,347.085,2133.85,369.415,0.000103885,392.816
6081.71,347.085,2133.85,369.427,0.000104092,392.835
6091.71,347.103,2134.36,369.462,0.000104012,392.835
6101.71,347.13,2134.36,369.468,0.0001041,392.834
6111.71,347.13,2135.12,369.486,0.000104252,392.765
6121.71,347.155,2135.31,369.486,0.000104084,392.847
6131.71,347.155,2135.31,369.554,0.00010398,392.873
6141.71,347.132,2135.48,369.59,0.000103956,392.873
6151.71,347.157,2135.48,369.59,0.000104028,392.915
6161.71,347.157,2135.42,369.641,0.000104012,392.959
6171.71,347.17,2135.82,369.641,0.000104092,392.959
6181.71,347.184,2135.82,369.674,0.000103956,393.025
6191.71,347.216,2135.61,369.702,0.000103964,393.025
6201.71,347.254,2133.66,369.702,0.000104148,393.079
6211.71,347.254,2136.45,369.694,0.000103916,393.127
6221.71,347.321,2137.0,369.694,0.000104124,393.127
6231.71,347.341,2137.0,369.707,0.000104108,393.12
6241.71,347.341,2137.57,369.725,0.000104124,393.12
6251.71,347.37,2138.5,369.725,0.000104212,393.113
6261.71,347.37,2138.5,369.767,0.000104228,393.139
6271.71,347.381,2138.63,369.733,0.000103861,393.139
6281.71,347.368,2138.63,369.87,0.00010394,393.2
6291.71,347.368,2138.22,369.888,0.00010406,392.766
6301.71,347.415,2138.16,369.888,0.000104052,393.305
6311.71,347.415,2138.16,369.917,0.000103797,393.323
6321.71,347.437,2138.52,369.946,0.00010402,393.323
6331.71,347.481,2138.52,369.946,0.0001041,393.363
6341.71,347.481,2139.02,369.952,0.000103948,393.382
6351.71,347.557,2140.01,369.952,0.000104108,393.382
6361.71,347.375,2140.01,369.957,0.000103916,393.395
6371.71,347.586,2140.9,369.97,0.000103861,393.395
6381.71,347.599,2140.9,369.97,0.000103757,393.393
6391.71,347.599,2141.38,370.015,0.000103869,393.399
6401.71,347.577,2141.5,370.015,0.000103885,393.399
6411.71,347.6,2141.5,370.114,0.000104188,393.469
6421.71,347.6,2141.04,370.134,0.000104204,393.469
6431.71,347.632,2142.0,370.134,0.000103988,393.526
6441.71,347.632,2141.29,370.13,0.000103948,393.579
6451.71,347.705,2141.69,369.87,0.000103853,393.579
6461.71,347.748,2141.69,370.141,0.000103932,393.589
6471.71,347.748,2143.19,370.163,0.000104156,393.589
6481.71,347.761,2143.58,370.163,0.000103964,393.599
6491.71,347.761,2143.58,370.199,0.00010398,393.606
6501.71,347.787,2143.98,370.234,0.000104068,393.606
6511.71,347.79,2143.98,370.234,0.000103948,393.624
6521.71,347.79,2143.9,370.303,0.0001039,393.649
6531.71,347.779,2143.91,370.303,0.000104148,393.725
6541.71,347.229,2143.91,370.351,0.00010402,393.744
6551.71,347.833,2143.89,370.377,0.000103996,393.744
6561.71,347.869,2143.89,370.377,0.000103924,393.797
6571.71,347.869,2144.19,370.393,0.000104012,393.837
6581.71,347.912,2144.81,370.393,0.000103885,393.837
6591.71,347.934,2144.81,370.404,0.0001039,393.871
6601.71,347.934,2145.62,370.419,0.00010406,393.871
6611.71,347.984,2145.81,370.419,0.000103996,393.899
6621.71,347.984,2146.26,370.44,0.000104236,393.905
6631.71,348.031,2147.02,369.987,0.000104148,393.905
6641.71,348.02,2147.02,370.483,0.000104332,393.902
6651.71,348.02,2147.28,370.527,0.000104036,393.902
6661.71,348.029,2147.66,370.527,0.00010422,393.936
6671.71,348.029,2147.66,370.57,0.000103996,393.957
6681.71,348.039,2147.39,370.633,0.000104132,393.957
6691.71,348.058,2147.39,370.633,0.000103996,394.017
6701.71,348.058,2147.45,370.663,0.000104188,393.987
6711.71,348.092,2147.71,370.663,0.000103916,394.105
6721.71,347.487,2147.71,370.681,0.000103948,394.143
6731.72,348.177,2148.24,370.678,0.000104012,394.143
6741.72,348.197,2148.24,370.678,0.000104172,394.184
6751.72,348.197,2148.84,370.688,0.000103805,394.194
6761.72,348.242,2149.78,370.688,0.000103988,394.194
6771.72,348.25,2149.78,370.719,0.000104036,394.184
6781.72,348.267,2150.58,370.735,0.000104028,394.184
6791.72,348.288,2149.44,370.735,0.000104036,394.197
6801.72,348.288,2150.99,370.775,0.000103924,394.225
6811.72,348.29,2151.21,370.072,0.000103916,394.225
6821.72,348.311,2151.21,370.847,0.000104124,394.262
6831.72,348.311,2151.02,370.884,0.000104084,394.262
6841.72,348.318,2151.13,370.884,0.000104124,394.328
6851.72,348.318,2151.13,370.919,0.000104172,394.343
6861.72,348.342,2151.46,370.957,0.0001039,394.343
6871.72,348.375,2151.46,370.957,0.000104028,394.421
6881.72,348.375,2151.58,370.989,0.000104076,394.344
6891.72,348.41,2151.85,370.989,0.000103861,394.476
6901.72,347.768,2151.85,371.019,0.000104116,394.517
6911.72,348.469,2152.44,371.014,0.000104004,394.517
6921.72,348.516,2152.44,371.014,0.000103893,394.533
6931.72,348.516,2153.13,371.026,0.000103861,394.555
6941.72,348.538,2153.63,371.026,0.000104012,394.555
6951.72,348.587,2153.63,371.055,0.000103972,394.559
6961.72,348.587,2154.42,371.075,0.000104108,394.559
6971.72,348.582,2153.33,371.075,0.000104188,394.573
6981.72,348.582,2155.09,371.143,0.000103741,394.589
6991.72,348.583,2155.15,370.824,0.000103924,394.589
7001.72,348.579,2155.15,371.219,0.000103996,394.632
7011.72,348.579,2154.67,371.214,0.000103861,394.632
7021.72,348.601,2154.89,371.214,0.000104236,394.68
7031.72,348.601,2154.89,371.266,0.000103956,394.744
7041.72,348.689,2155.08,371.287,0.000103924,394.744
7051.72,348.698,2155.08,371.287,0.000104012,394.792
7061.72,348.698,2155.7,371.29,0.00010394,394.714
7071.72,348.748,2156.28,371.29,0.00010398,394.839
7081.72,348.056,2156.28,371.296,0.00010406,394.828
7091.72,348.809,2157.14,371.309,0.000104116,394.828
7101.72,348.824,2157.14,371.309,0.0001039,394.845
7111.72,348.824,2157.86,371.333,0.00010394,394.861
7121.72,348.841,2158.54,371.333,0.000104036,394.861
7131.72,348.866,2158.54,371.384,0.000103956,394.882
7141.72,348.866,2158.88,371.431,0.000103916,394.882
7151.72,348.865,2158.74,371.431,0.000104268,394.926
7161.72,348.865,2158.93,371.503,0.00010406,394.951
7171.72,348.885,2158.64,371.173,0.0001041,394.951
7181.72,348.896,2158.64,371.553,0.000103845,395.036
7191.72,348.896,2158.72,371.576,0.00010406,395.036
7201.72,348.94,2159.0,371.576,0.000103948,395.101
7211.72,348.94,2159.0,371.576,0.0001041,395.111
7221.72,348.975,2159.3,371.6,0.000103988,395.111
7231.72,349.019,2159.3,371.6,0.000104044,395.152
7241.72,349.019,2160.56,371.591,0.000103996,395.152
7251.72,349.059,2161.13,371.591,0.000103781,395.154
7261.72,349.059,2161.13,371.634,0.000104212,395.165
7271.72,349.091,2161.76,371.663,0.000103956,395.165
7281.72,349.1,2161.76,371.663,0.000104036,395.168
7291.72,349.1,2161.88,371.732,0.000103869,395.211
7301.72,349.09,2162.15,371.732,0.000103964,395.211
7311.72,349.121,2162.15,371.784,0.000104044,395.272
7321.72,349.114,2162.2,371.792,0.00010406,395.272
7331.72,349.133,2161.42,371.792,0.000104004,395.319
7341.72,349.133,2162.02,371.837,0.000104084,395.365
7351.73,349.168,2162.46,371.369,0.000104204,395.365
7361.73,349.239,2162.46,371.845,0.000104044,395.418
7371.73,349.239,2163.18,371.863,0.000104076,395.418
7381.73,349.299,2163.56,371.863,0.0001039,395.45
7391.73,349.299,2163.56,371.884,0.000103821,395.474
7401.73,349.339,2164.56,371.931,0.000104196,395.474
7411.73,349.37,2164.56,371.931,0.000103964,395.488
7421.73,349.37,2165.21,371.942,0.000103988,395.508
7431.73,349.357,2165.51,371.942,0.000104004,395.486
7441.73,349.357,2165.51,372.004,0.000103924,395.508
7451.73,349.365,2165.6,372.048,0.000103996,395.508
7461.73,349.371,2165.6,372.048,0.000104076,395.572
7471.73,349.371,2165.33,372.094,0.000104036,395.627
7481.73,349.377,2165.74,372.094,0.000104076,395.627
7491.73,349.417,2165.74,372.119,0.000103956,395.645
7501.73,349.428,2165.89,372.137,0.000104076,395.645
7511.73,349.452,2165.96,372.137,0.000104124,395.714
7521.73,349.452,2166.49,372.155,0.000104076,395.758
7531.73,349.532,2166.98,371.604,0.000103996,395.758
7541.73,349.564,2166.98,372.167,0.000104004,395.742
7551.73,349.564,2168.25,372.185,0.000104196,395.742
7561.73,349.572,2168.62,372.185,0.000103996,395.769
7571.73,349.572,2168.62,372.232,0.000103932,395.761
7581.73,349.589,2168.82,372.235,0.000103877,395.761
7591.73,349.589,2168.82,372.277,0.000104076,395.807
7601.73,349.589,2168.58,372.332,0.000103869,395.794
7611.73,349.609,2168.55,372.332,0.000104132,395.908
7621.73,349.609,2168.55,372.372,0.000104236,395.947
7631.73,349.697,2168.92,372.385,0.000104028,395.947
7641.73,349.704,2168.92,372.385,0.00010394,395.999
7651.73,349.704,2169.48,372.388,0.00010402,396.028
7661.73,349.768,2170.03,372.388,0.000103988,396.028
7671.73,349.723,2170.03,372.413,0.000103964,396.034
7681.73,349.805,2171.03,372.418,0.000104236,396.034
7691.73,349.831,2169.48,372.418,0.000103837,396.022
7701.73,349.831,2171.82,372.473,0.000104164,396.038
7711.73,349.831,2172.25,372.473,0.000103861,396.038
7721.73,349.825,2172.25,372.53,0.000103908,396.064
7731.73,349.825,2171.93,372.566,0.000104028,396.064
7741.73,349.835,2171.81,372.566,0.0001039,396.148
7751.73,349.835,2171.81,372.611,0.000103813,396.194
7761.73,349.897,2171.78,372.531,0.000104052,396.194
7771.73,349.929,2171.78,372.614,0.000104364,396.257
7781.73,349.929,2172.44,372.626,0.000103733,395.991
7791.73,349.99,2173.55,372.626,0.000103733,396.252
7801.73,349.99,2173.55,372.652,0.000104356,396.275
7811.73,350.014,2174.09,372.656,0.00010406,396.275
7821.73,350.031,2174.09,372.656,0.000103837,396.265
7831.73,350.031,2174.82,372.709,0.000104036,396.307
7841.73,350.031,2175.15,372.709,0.000104108,396.307
7851.73,349.892,2175.15,372.768,0.00010398,396.334
7861.73,350.053,2175.1,372.796,0.000104308,396.334
7871.73,350.067,2171.74,372.796,0.00010402,396.376
7881.73,350.067,2174.73,372.857,0.000104172,396.424
7891.73,350.089,2175.03,372.857,0.000103773,396.424
7901.73,350.115,2175.03,372.884,0.000103893,396.485
7911.73,350.115,2175.47,372.895,0.000104084,396.485
7921.73,350.186,2175.87,372.895,0.000104148,396.553
7931.73,350.186,2175.87,372.899,0.000103646,396.562
7941.73,350.248,2176.73,372.863,0.000103845,396.562
7951.73,350.276,2176.73,372.93,0.000104084,396.548
7961.73,350.276,2177.83,372.967,0.000103996,396.034
7971.73,350.249,2177.95,372.967,0.000103972,396.58
7981.73,350.249,2177.95,373.038,0.000104092,396.602
7991.73,350.265,2177.92,373.063,0.000104044,396.602
8001.73,350.282,2177.92,373.063,0.00010406,396.64
8011.73,350.282,2178.1,373.1,0.000104028,396.689
8021.73,350.317,2178.07,373.1,0.0001039,396.689
8031.73,350.132,2178.07,373.118,0.000103956,396.75
8041.73,350.366,2178.49,373.149,0.0001041,396.75
8051.73,350.383,2175.64,373.149,0.000104028,396.809
8061.73,350.383,2179.14,373.155,0.00010394,396.829
8071.73,350.452,2179.48,373.155,0.000104076,396.829
8081.73,350.48,2179.48,373.18,0.000103885,396.86
8091.73,350.48,2180.29,373.2,0.000103932,396.86
8101.73,350.499,2179.98,373.2,0.000104116,396.895
8111.74,350.499,2180.97,373.228,0.000104132,396.872
8121.73,350.535,2181.56,373.225,0.000103988,396.872
8131.74,350.529,2181.56,373.289,0.000103837,396.895
8141.74,350.529,2182.08,373.305,0.000103924,396.483
8151.74,350.548,2181.9,373.305,0.000104012,396.948
8161.74,350.548,2181.9,373.39,0.000103845,396.999
8171.74,350.561,2181.59,373.419,0.000104124,396.999
8181.74,350.615,2181.59,373.419,0.000103996,397.071
8191.74,350.615,2181.64,373.425,0.0001041,397.091
8201.74,350.665,2182.6,373.425,0.000104132,397.113
8211.74,350.277,2182.6,373.43,0.000103853,397.073
8221.74,350.703,2183.96,373.466,0.000104004,397.073
8231.74,350.693,2183.96,373.466,0.000103837,397.107
8241.74,350.693,2183.82,373.52,0.000103893,397.137
8251.74,350.699,2183.89,373.52,0.00010418,397.137
8261.74,350.724,2183.89,373.573,0.000103829,397.206
8271.74,350.724,2183.96,373.591,0.00010398,397.206
8281.74,350.766,2183.53,373.591,0.000103964,397.25
8291.74,350.766,2184.18,373.617,0.000104172,397.311
8301.74,350.824,2184.75,373.22,0.000103861,397.311
8311.74,350.876,2184.75,373.633,0.00010394,397.346
8321.74,350.876,2185.62,373.638,0.000103789,397.346
8331.74,350.921,2186.19,373.638,0.000104172,397.366
8341.74,350.921,2186.19,373.672,0.000104052,397.384
8351.74,350.945,2187.15,373.719,0.000103972,397.384
8361.74,350.946,2187.15,373.719,0.000104124,397.387
8371.74,350.946,2187.54,373.76,0.000104052,397.423
8381.74,350.944,2187.52,373.76,0.000103972,397.428
8391.74,350.944,2187.52,373.825,0.00010398,397.457
8401.74,350.963,2186.89,373.857,0.000103837,397.457
8411.74,350.994,2186.89,373.857,0.000104068,397.548
8421.75,350.994,2187.35,373.864,0.000104004,397.559
8431.75,351.056,2187.82,373.864,0.000104036,397.559
8441.75,350.994,2187.82,373.864,0.000103996,397.598
8451.75,351.113,2189.15,373.89,0.000103821,397.598
8461.75,351.127,2187.34,373.89,0.000104036,397.603
8471.75,351.127,2189.68,373.934,0.000103964,397.598
8481.75,351.118,2189.76,373.934,0.000104076,397.598
8491.75,351.144,2189.76,373.989,0.000104012,397.613
8501.75,351.144,2190.11,374.007,0.000103988,397.613
8511.75,351.166,2190.38,374.007,0.000104084,397.683
8521.75,351.166,2190.38,374.062,0.000104188,397.735
8531.75,351.214,2190.04,374.03,0.00010406,397.735
8541.75,351.235,2190.04,374.094,0.0001039,397.806
8551.75,351.235,2190.39,374.109,0.0001041,397.61
8561.75,351.307,2191.25,374.109,0.000103837,397.847
8571.75,351.307,2191.25,374.102,0.000103908,397.861
8581.75,351.338,2192.14,374.137,0.0001039,397.861
8591.75,351.377,2192.14,374.137,0.000103916,397.872
8601.75,351.377,2192.97,374.188,0.0001039,397.901
8611.75,351.377,2193.35,374.188,0.000103924,397.901
8621.75,351.266,2193.35,374.223,0.000103964,397.902
8631.75,351.377,2193.25,374.277,0.000103972,397.902
8641.75,351.383,2190.05,374.277,0.000103885,397.981
8651.75,351.383,2192.75,374.319,0.000104212,398.037
8661.75,351.453,2193.04,374.319,0.000104012,398.037
8671.75,351.468,2193.04,374.333,0.000103877,398.095
8681.75,351.468,2193.85,374.347,0.000104012,398.095
8691.75,351.534,2194.31,374.347,0.0001039,398.128
8701.75,351.534,2194.31,374.354,0.000103885,398.121
8711.75,351.564,2195.15,374.372,0.000103948,398.121
8721.75,351.592,2195.15,374.395,0.000104172,398.12
8731.75,351.592,2196.07,374.413,0.00010422,397.781
8741.75,351.594,2196.46,374.413,0.00010394,398.162
8751.75,351.594,2196.46,374.485,0.0001039,398.159
8761.75,351.589,2196.5,374.508,0.000103932,398.159
8771.75,351.61,2196.5,374.508,0.000103893,398.2
8781.75,351.61,2196.51,374.556,0.000104076,398.243
8791.75,351.638,2196.67,374.556,0.0001039,398.243
8801.75,351.565,2196.67,374.615,0.000103916,398.328
8811.75,351.713,2196.52,374.603,0.000103829,398.328
8821.75,351.719,2194.13,374.603,0.000104204,398.391
8831.75,351.719,2197.46,374.606,0.00010394,398.408
8841.75,351.779,2197.86,374.606,0.000103988,398.408
8851.75,351.803,2197.86,374.633,0.0001039,398.398
8861.75,351.803,2198.96,374.651,0.000104044,398.398
8871.75,351.846,2198.61,374.651,0.000104116,398.44
8881.75,351.846,2199.47,374.685,0.000103956,398.422
8891.75,351.847,2199.76,374.658,0.00010406,398.422
8901.75,351.831,2199.76,374.79,0.00010406,398.479
8911.75,351.831,2199.59,374.806,0.000104124,397.89
8921.75,351.845,2199.57,374.806,0.000104076,398.574
8931.75,351.845,2199.57,374.836,0.000104036,398.571
8941.75,351.944,2199.69,374.862,0.000104108,398.571
8951.75,351.935,2199.69,374.862,0.000103924,398.636
8961.75,351.935,2200.45,374.846,0.000104076,398.653
8971.75,352.021,2201.42,374.846,0.000103988,398.648
8981.75,351.603,2201.42,374.884,0.000104004,398.636
8991.75,352.022,2202.16,374.914,0.000103932,398.636
9001.75,352.033,2202.16,374.914,0.000103932,398.673
9011.75,352.033,2202.24,374.962,0.000103877,398.688
9021.75,352.02,2202.36,374.962,0.000103877,398.688
9031.75,352.057,2202.36,375.03,0.0001041,398.745
9041.75,352.057,2202.23,375.058,0.000104172,398.745
9051.75,352.07,2202.74,375.058,0.00010398,398.828
9061.75,352.07,2202.4,375.081,0.000103908,398.867
9071.75,352.125,2202.75,374.613,0.0001041,398.867
9081.75,352.168,2202.75,375.101,0.00010406,398.905
9091.75,352.168,2203.54,375.101,0.000104164,398.905
9101.75,352.234,2204.06,375.101,0.000104108,398.931
9111.75,352.234,2204.06,375.129,0.000103956,398.954
9121.75,352.27,2204.98,375.136,0.000104036,398.954
9131.75,352.272,2204.98,375.136,0.000104028,398.937
